month,type,year_ship,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,Total_PM10,E1_base_PM10,E2_base_PM10,E3_base_PM10,E4_base_PM10,E5_base_PM10,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,Total_PM2.5,E1_base_PM2.5,E2_base_PM2.5,E3_base_PM2.5,E4_base_PM2.5,E5_base_PM2.5,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,Total_NOx,E1_base_NOx,E2_base_NOx,E3_base_NOx,E4_base_NOx,E5_base_NOx,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,Total_SOx,E1_base_SOx,E2_base_SOx,E3_base_SOx,E4_base_SOx,E5_base_SOx,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,Total_CO,E1_base_CO,E2_base_CO,E3_base_CO,E4_base_CO,E5_base_CO,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,Total_HC,E1_base_HC,E2_base_HC,E3_base_HC,E4_base_HC,E5_base_HC,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,Total_CO2,E1_base_CO2,E2_base_CO2,E3_base_CO2,E4_base_CO2,E5_base_CO2,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,Total_N2O,E1_base_N2O,E2_base_N2O,E3_base_N2O,E4_base_N2O,E5_base_N2O,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4,E1_base_CH4,E2_base_CH4,E3_base_CH4,E4_base_CH4,E5_base_CH4
7,container_ship,2016,0,282.03,278,0.25,3.78,9.59,8.01,11.0,34149.707483332175,7510.501146373536,True,C3,125.1,936.8392875712068,6969.950533863516,46.37734457885659,2589.140123196227,190418.2418646961,200960.5491539059,1040.9325417457853,9170.98754455726,46.37734457885659,2589.140123196227,190418.2418646961,860.4665195626847,6401.748044689861,41.495518833713795,2316.599057596624,170374.2164052544,179994.52554593727,956.0739106252051,8423.352690381396,41.495518833713795,2316.599057596624,170374.2164052544,18849.93059291824,162685.3442686679,488.1825745142799,27254.106559960284,2004402.5459441694,2213680.10994023,19234.623053998206,169463.9002798624,488.1825745142799,27254.106559960284,2004402.5459441694,2027.442414732905,18223.350358918615,102.51834064799877,5723.3623775916585,420924.5346482756,447001.2081401667,2047.9216310433383,18042.921147444173,102.51834064799877,5723.3623775916585,420924.5346482756,7286.527792220498,71174.83811754221,268.50041598285395,14989.758607978158,1102421.4002692932,1196141.0252030168,7920.138904587497,69779.25305641393,268.50041598285395,14989.758607978158,1102421.4002692932,3360.4017923749807,30204.448108704888,97.63651490285598,5450.821311992057,400880.50918883394,439993.8169168087,3394.3452448232133,29905.39416703454,97.63651490285598,5450.821311992057,400880.50918883394,3321197.1047972734,29852062.880769994,169887.5359309694,9484429.082866177,697532085.9885709,740359662.5929353,3354744.5503002754,29556497.901752472,169887.5359309694,9484429.082866177,697532085.9885709,160.7788197631262,1387.6102893504026,7.078647330457058,395.1845451194241,29063.83691619046,31014.489217753868,164.0600201664553,1445.427384740003,7.078647330457058,395.1845451194241,29063.83691619046,67.20803584749962,604.0889621740977,1.9527302980571197,109.01642623984114,8017.610183776678,8799.876338336173,67.88690489646427,598.1078833406908,1.9527302980571197,109.01642623984114,8017.610183776678
5,container_ship,2002,0,217.98999999999998,213,0.23,4.76,10.43,6.36,12.0,15409.613469506408,3401.0771546868327,False,C3,129.9,428.1999293431371,2230.319638406983,19.321519315775898,1476.4484057754103,66067.96437608452,70222.25386892582,428.1999293431371,2009.2969715378222,19.321519315775898,1476.4484057754103,66067.96437608452,393.2923264075553,2048.5001026672835,17.287675177273172,1321.0327841148408,59113.44181018089,62893.55469854785,393.2923264075553,1845.4955879885433,17.287675177273172,1321.0327841148408,59113.44181018089,37234.77646462062,185204.76433305143,1240.6449244866628,94803.52921294738,4242258.765201217,4560742.480136323,37234.77646462062,174721.47578589758,1240.6449244866628,94803.52921294738,4242258.765201217,842.4368175120416,4308.8499947249675,42.71072690855725,3263.728054871959,146044.97388397634,154502.69947799385,842.4368175120416,3953.0733896559327,42.71072690855725,3263.728054871959,146044.97388397634,3258.0429406543044,8879.345399439317,111.86142761764994,8547.859191331323,382498.74112469994,403295.8500837426,3258.0429406543044,15288.129131266036,111.86142761764994,8547.859191331323,382498.74112469994,1396.3041174232733,8910.795265080777,40.676882770054526,3108.31243321139,139090.4513180727,152546.5400165582,1396.3041174232733,6552.055341971159,40.676882770054526,3108.31243321139,139090.4513180727,1380013.9027200018,6993663.8720200155,70777.77601989488,5408463.633787818,242017385.29344648,255870304.4779942,1380013.9027200018,6475614.6963148285,70777.77601989488,5408463.633787818,242017385.29344648,67.48803234212488,335.68363535365575,2.949074000828953,225.35265140782576,10084.057720560271,10715.531113664707,67.48803234212488,316.6826748619394,2.949074000828953,225.35265140782576,10084.057720560271,27.926082348465464,178.21590530161555,0.8135376554010905,62.166248664227794,2781.8090263614536,3050.9308003311635,27.926082348465464,131.04110683942318,0.8135376554010905,62.166248664227794,2781.8090263614536
9,container_ship,2022,0,335.20000000000005,331,0.23,3.97,10.33,7.62,13.0,12861.641215388177,2958.5082701215447,True,SV,120.6,213.0137116653965,964.9609827587769,16.8072854825605,1071.1693383132867,89309.0808518131,91575.03217003311,273.0945021351237,1892.080358350543,16.8072854825605,1071.1693383132867,89309.0808518131,195.64846343180443,886.295685251268,15.038097537027813,958.4146711224146,79908.12497267488,81963.5218900174,250.8313633741082,1737.8346769632703,15.038097537027813,958.4146711224146,79908.12497267488,4995.848337971883,45451.0607821163,176.91879455326838,11275.46671908723,940095.587913822,1001994.8825475507,5046.311452496851,34962.35444778177,176.91879455326838,11275.46671908723,940095.587913822,537.2837487658412,3908.5855663534853,37.152946856186354,2367.8480110083183,197420.07346190262,204270.94373488644,537.2837487658412,3722.462444146177,37.152946856186354,2367.8480110083183,197420.07346190262,3137.618356052454,17275.516315374523,97.30533700429763,6201.506695497977,517052.57335260214,543764.5200565314,2077.892951028115,14396.263596145434,97.30533700429763,6201.506695497977,517052.57335260214,632.2731408128408,5059.258349502538,35.383758910653675,2255.093343817446,188019.11758276442,196001.12617580788,890.5255504406207,6169.827255490901,35.383758910653675,2255.093343817446,188019.11758276442,880136.0856854803,6402738.234385682,61567.74050453739,3923862.4182423563,327153264.59401006,338421569.0728281,880136.0856854803,6097845.937510174,61567.74050453739,3923862.4182423563,327153264.59401006,42.61164758858371,387.670812553345,2.5653225210223916,163.49426742676485,13631.38602475042,14227.728074840135,43.04206827129668,298.2083173487269,2.5653225210223916,163.49426742676485,13631.38602475042,12.645462816256815,101.18516699005076,0.7076751782130735,45.10186687634892,3760.382351655288,3920.022523516158,17.810511008812416,123.39654510981802,0.7076751782130735,45.10186687634892,3760.382351655288
3,container_ship,2023,0,153.95,150,0.26,3.69,9.05,8.21,11.0,27972.815185893796,5505.5136238028745,False,SV,123.4,745.2380642955959,7896.448022968292,35.35640849206206,1852.759488791134,75315.42637362333,85845.22835817041,745.2380642955959,7896.448022968292,35.35640849206206,1852.759488791134,75315.42637362333,684.4849612280202,7252.715847182834,31.63468128237132,1657.732174181541,67387.4867553472,77014.05441922195,684.4849612280202,7252.715847182834,31.63468128237132,1657.732174181541,67387.4867553472,13770.703361983837,145912.62651137062,372.17272096907436,19502.731460959305,792793.961827614,972352.1958828968,13770.703361983837,145912.62651137062,372.17272096907436,19502.731460959305,792793.961827614,1466.1748873641616,15535.403175622401,78.15627140350561,4095.573606801454,166486.7319837989,187662.03992499044,1466.1748873641616,15535.403175622401,78.15627140350561,4095.573606801454,166486.7319837989,5670.2896196404035,60081.66973997614,204.6949965329909,10726.502303527619,436036.67900518776,512719.8356648649,5670.2896196404035,60081.66973997614,204.6949965329909,10726.502303527619,436036.67900518776,2430.12412270303,25749.287031418346,74.43454419381487,3900.546292191861,158558.7923655228,190713.18435602987,2430.12412270303,25749.287031418346,74.43454419381487,3900.546292191861,158558.7923655228,2401772.674604828,25448878.682718467,129516.10689723787,6786950.548413837,275892298.7160097,310659416.728644,2401772.674604828,25448878.682718467,129516.10689723787,6786950.548413837,275892298.7160097,117.45599926397978,1244.5488731852201,5.396504454051578,282.78960618390994,11495.512446500405,13145.703429587566,117.45599926397978,1244.5488731852201,5.396504454051578,282.78960618390994,11495.512446500405,48.602482454060606,514.9857406283669,1.4886908838762973,78.01092584383723,3171.175847310456,3814.263687120597,48.602482454060606,514.9857406283669,1.4886908838762973,78.01092584383723,3171.175847310456
7,container_ship,2024,0,314.67,310,0.24,4.43,9.86,6.83,11.0,55765.66995703812,11770.090119169296,False,C3,107.6,1773.5714052292678,10881.093167617459,69.77309422643557,4755.304729586302,332763.98784915433,350243.7302458138,1773.5714052292678,10881.093167617459,69.77309422643557,4755.304729586302,332763.98784915433,1628.986779802969,9994.047528952993,62.42855799207394,4254.746336998271,297736.1996545066,313676.40885825286,1628.986779802969,9994.047528952993,62.42855799207394,4254.746336998271,297736.1996545066,32772.51509662778,201063.67809727913,734.4536234361641,50055.83925880317,3502778.8194647823,3787405.305540929,32772.51509662778,201063.67809727913,734.4536234361641,50055.83925880317,3502778.8194647823,3489.3089602880164,21407.36807976913,154.23526092159446,10511.726244348665,735583.5520876043,771146.1906329318,3489.3089602880164,21407.36807976913,154.23526092159446,10511.726244348665,735583.5520876043,13494.565039787907,82790.92627535023,403.9494928898902,27530.711592341748,1926528.3507056306,2050748.5031060001,13494.565039787907,82790.92627535023,403.9494928898902,27530.711592341748,1926528.3507056306,5783.385017051961,35481.82554657867,146.8907246872328,10011.167851760636,700555.7638929565,751979.033033035,5783.385017051961,35481.82554657867,146.8907246872328,10011.167851760636,700555.7638929565,5715912.191853021,35067870.91520192,255589.8609557851,17419432.062063504,1218967029.1737444,1277425834.2038186,5715912.191853021,35067870.91520192,255589.8609557851,17419432.062063504,1218967029.1737444,279.5302758241781,1714.9549014179693,10.64957753982438,725.809669252646,50790.29288223935,53521.237306273964,279.5302758241781,1714.9549014179693,10.64957753982438,725.809669252646,50790.29288223935,115.66770034103922,709.6365109315734,2.937814493744656,200.2233570352127,14011.11527785913,15039.5806606607,115.66770034103922,709.6365109315734,2.937814493744656,200.2233570352127,14011.11527785913
8,container_ship,1990,0,281.14,277,0.25,3.89,9.56,7.78,11.0,33543.41364259609,6700.7836107897165,True,SV,111.1,952.1131521554586,5436.449918201225,41.377338796626496,2377.2236000326457,169277.8758892141,178085.03989840008,1012.8863320802752,8494.452997189414,41.377338796626496,2377.2236000326457,169277.8758892141,874.4952321427855,4993.261066173951,37.021829449613186,2126.989536871315,151459.15211140213,159490.9197760398,930.3140767476441,7801.970415896798,37.021829449613186,2126.989536871315,151459.15211140213,92646.07048321213,839750.5435808448,3005.3014494391878,172661.50358131848,12294919.406690288,13402982.825785104,93581.88937698196,784813.5921316305,3005.3014494391878,172661.50358131848,12294919.406690288,1972.816324407223,17046.151221099015,91.46569628727963,5254.915326387953,374193.1993340523,398558.5479022337,1992.743762027498,16711.912961861777,91.46569628727963,5254.915326387953,374193.1993340523,7321.406639493293,113105.4882777938,239.5530140857324,13762.873473873213,980029.8077796607,1114459.1291849068,7706.743831045572,64631.707587310746,239.5530140857324,13762.873473873213,980029.8077796607,2906.543387708616,18835.526211159136,87.11018694026632,5004.681263226623,356374.47555624024,383208.33660527493,3302.890213305245,27699.303251704605,87.11018694026632,5004.681263226623,356374.47555624024,3231712.9292085175,27923667.608043414,151571.72527606337,8708145.398014324,620091587.4678581,660106685.1284003,3264356.4941500174,27376144.713768054,151571.72527606337,8708145.398014324,620091587.4678581,158.043296706656,1432.5156331673234,6.315488553169308,362.83939158393014,25837.14947782742,27796.8632878385,159.63969364308687,1338.7996571657227,6.315488553169308,362.83939158393014,25837.14947782742,58.130867754172314,376.7105242231827,1.7422037388053262,100.09362526453245,7127.489511124805,7664.166732105498,66.05780426610491,553.9860650340921,1.7422037388053262,100.09362526453245,7127.489511124805
8,container_ship,2010,0,240.34,236,0.24,4.1,9.8,7.38,12.0,22636.123893542986,4202.800602486389,True,SV,108.0,446.4568269465258,2144.9780343866987,24.914201971539313,1571.5112012817103,90457.71792743503,94645.57819202151,544.4595450567388,3972.1815451605526,24.914201971539313,1571.5112012817103,90457.71792743503,410.0608899671895,1970.1156946269132,22.29165439558781,1406.088969567846,80935.85288244188,84744.41009099942,500.07425605754815,3648.3623974572465,22.29165439558781,1406.088969567846,80935.85288244188,42183.7786648308,385474.3134260154,1376.837477374541,86846.67164977873,4998979.14862141,5514860.749839409,42609.87743922303,310866.3817951736,1376.837477374541,86846.67164977873,4998979.14862141,1071.1649745138013,8127.428848489373,55.07349909498164,3473.8668659911486,199959.1659448564,212686.7001329457,1071.1649745138013,7814.835431239782,55.07349909498164,3473.8668659911486,199959.1659448564,5716.825223095757,42312.36863323196,144.2401166773329,9098.222744262535,523702.5774746239,580974.2341918915,4142.626973257795,30223.12045230855,144.2401166773329,9098.222744262535,523702.5774746239,1331.5586699757198,10103.157408343144,52.450951519030134,3308.444634277285,190437.30089986324,205232.9125639784,1775.4115599676265,12952.765908132236,52.450951519030134,3308.444634277285,190437.30089986324,1754698.4251013375,13313716.318105523,91264.65564311243,5756693.663642475,331360903.56576204,352277276.62825453,1754698.4251013375,12801650.305870693,91264.65564311243,5756693.663642475,331360903.56576204,84.95344314445093,776.3024367607253,3.8026939851296846,239.86223598510315,13806.704315240086,14911.625125115495,85.81155873176861,626.0503522263914,3.8026939851296846,239.86223598510315,13806.704315240086,26.6311733995144,202.0631481668629,1.0490190303806026,66.1688926855457,3808.7460179972645,4104.6582512795685,35.50823119935254,259.0553181626447,1.0490190303806026,66.1688926855457,3808.7460179972645
11,container_ship,1995,0,276.99,273,0.24,3.75,9.66,8.08,12.0,34289.62456009513,8276.278477343372,True,SV,121.4,631.9306539834054,4333.645828797244,49.06177881369151,2830.487239251433,206059.47101750431,213904.59651835012,789.9133174792568,7222.7430479954055,49.06177881369151,2830.487239251433,206059.47101750431,580.4145680608452,3980.359484058338,43.89738104382924,2532.541214067072,184369.00038408284,191506.21303131292,725.5182100760564,6633.932473430564,43.89738104382924,2532.541214067072,184369.00038408284,72251.31050639071,747396.8893143074,3563.434461204962,205582.75737720935,14966424.737060841,15995219.128719954,72981.12172362699,667318.6511734886,3563.434461204962,205582.75737720935,14966424.737060841,1554.0685919972334,14494.161103488173,108.45235316710753,6256.866528871588,455499.88330185163,477913.43187937577,1554.0685919972334,14209.961866164875,108.45235316710753,6256.866528871588,455499.88330185163,8714.804535233103,93424.6111642884,284.0418773424246,16387.031385139875,1192975.8848381832,1311786.3738001867,6010.210024298692,54955.653626052,284.0418773424246,16387.031385139875,1192975.8848381832,1880.337136173448,16486.6960878156,103.28795539724528,5958.920503687227,433809.41266843013,458238.65435150365,2575.804296128011,23552.422982593715,103.28795539724528,5958.920503687227,433809.41266843013,2545753.2460065177,23743197.608752724,179721.04239120678,10368521.676415777,754828378.0430684,791665571.6166346,2545753.2460065177,23277644.714463457,179721.04239120678,10368521.676415777,754828378.0430684,123.25223556972534,1274.9711641244066,7.488376766300283,432.02173651732403,31451.182418461187,33288.91593143895,124.4972076461872,1138.367110825363,7.488376766300283,432.02173651732403,31451.182418461187,37.60674272346897,329.733921756312,2.0657591079449054,119.17841007374454,8676.188253368604,9164.773087030075,51.51608592256022,471.04845965187434,2.0657591079449054,119.17841007374454,8676.188253368604
12,container_ship,2017,0,111.17,107,0.24,3.93,9.98,7.7,11.0,40314.82995358567,9313.586202359696,False,C3,100.8,1329.5585445515458,9999.29372376065,55.21093900758828,3338.1383123049527,90885.69959710687,105607.9011167316,1329.5585445515458,9999.29372376065,55.21093900758828,3338.1383123049527,90885.69959710687,1221.1706197239741,9184.13390932364,49.39926121731583,2986.755332062326,81318.783850043,94760.24297237024,1221.1706197239741,9184.13390932364,49.39926121731583,2986.755332062326,81318.783850043,24567.929627582907,184769.5579390555,581.167779027245,35138.29802426266,956691.574706388,1201748.5280763162,24567.929627582907,184769.5579390555,581.167779027245,35138.29802426266,956691.574706388,2615.761919172063,19672.523521746494,122.04523359572147,7379.042585095158,200905.2306883415,230694.60394795093,2615.761919172063,19672.523521746494,122.04523359572147,7379.042585095158,200905.2306883415,10116.206317240021,76081.58268078754,319.6422784649848,19326.063913344464,526180.3660885135,632023.8612783506,10116.206317240021,76081.58268078754,319.6422784649848,19326.063913344464,526180.3660885135,4335.516993102866,32606.39257748038,116.23355580544901,7027.659604852532,191338.31494127764,235424.11767251886,4335.516993102866,32606.39257748038,116.23355580544901,7027.659604852532,191338.31494127764,4284935.961516666,32225984.66407644,202246.3871014813,12228127.712443406,332928667.99782306,381869962.72296107,4284935.961516666,32225984.66407644,202246.3871014813,12228127.712443406,332928667.99782306,209.54998799997188,1575.975641244885,8.426932795895054,509.50532135180856,13872.027833242628,16175.485716635189,209.54998799997188,1575.975641244885,8.426932795895054,509.50532135180856,13872.027833242628,86.71033986205734,652.1278515496076,2.32467111610898,140.55319209705064,3826.7662988255524,4708.482353450377,86.71033986205734,652.1278515496076,2.32467111610898,140.55319209705064,3826.7662988255524
10,container_ship,2006,0,40.53,36,0.24,4.29,9.84,7.06,11.0,46908.77157083336,9433.46678222633,False,SV,113.4,1482.8265876596008,9789.606216978495,55.92159108503768,3690.8250116124873,30971.958139405488,45991.13754674111,1482.8265876596008,9789.606216978495,55.92159108503768,3690.8250116124873,30971.958139405488,1361.943985404742,8991.540492768292,50.03510781292845,3302.317115653278,27711.75201946807,41417.588721107306,1361.943985404742,8991.540492768292,50.03510781292845,3302.317115653278,27711.75201946807,128941.4424051827,851270.105824217,3590.7547959866297,236989.8165351176,1988725.733161826,3209517.8527223296,128941.4424051827,851270.105824217,3590.7547959866297,236989.8165351176,1988725.733161826,2917.3001344172585,19259.98614427291,123.61614871429383,8158.665815143391,68464.32851868581,98923.89676123367,2917.3001344172585,19259.98614427291,123.61614871429383,8158.665815143391,68464.32851868581,11282.376210453485,74486.13425961896,323.7565799660076,21367.934277756507,179311.3365965581,286771.53792435303,11282.376210453485,74486.13425961896,323.7565799660076,21367.934277756507,179311.3365965581,4835.3040901943505,31922.62896840813,117.7296654421846,7770.157919184184,65204.1223987484,109849.94304197724,4835.3040901943505,31922.62896840813,117.7296654421846,7770.157919184184,65204.1223987484,4778892.209142083,31550198.29711004,204849.6178694012,13520074.77938048,113455172.9738222,163509187.8773242,4778892.209142083,31550198.29711004,204849.6178694012,13520074.77938048,113455172.9738222,233.70636435939363,1542.9270668063934,8.535400744558384,563.3364491408533,4727.298873909259,7075.804154960458,233.70636435939363,1542.9270668063934,8.535400744558384,563.3364491408533,4727.298873909259,96.70608180388703,638.4525793681627,2.354593308843692,155.40315838368366,1304.0824479749679,2196.998860839545,96.70608180388703,638.4525793681627,2.354593308843692,155.40315838368366,1304.0824479749679
10,container_ship,1994,0,72.33,68,0.24,4.09,9.82,7.4,12.0,20983.81125967833,4657.477266662219,True,SV,114.7,421.4851264156879,1999.7268746530262,27.60952523677363,1737.2762802831407,28883.811016932417,33069.908823521044,507.8134053201059,3703.197916024122,27.60952523677363,1737.2762802831407,28883.811016932417,387.1249258926699,1836.7056620454428,24.70325942237641,1554.4050928849156,25843.40985725532,29646.348797500727,466.4155733646625,3401.3067815656345,24.70325942237641,1554.4050928849156,25843.40985725532,45979.19202517916,424257.67429232877,2005.3234119340848,126181.11930477551,2097876.8001771965,2696300.109211414,46917.54288283587,342143.28571962,2005.3234119340848,126181.11930477551,2097876.8001771965,989.077001079454,7577.064953395443,61.03158210234171,3840.2949353627323,63848.42435321902,76315.89282515898,999.0676778580345,7285.63937826485,61.03158210234171,3840.2949353627323,63848.42435321902,5216.126826385871,39447.10823590912,159.84461979184735,10057.915306902396,167222.0637822403,222103.05877122955,3863.7976491747186,28176.505882792233,159.84461979184735,10057.915306902396,167222.0637822403,1241.9349586633025,9419.003395104834,58.12531628794449,3657.423747964507,60808.02319354193,75184.51061156252,1655.9132782177367,12075.64537833953,58.12531628794449,3657.423747964507,60808.02319354193,1620228.3470721447,12412153.362882592,101138.05034102341,6363917.321458242,105805960.35676296,126303397.43851696,1636594.2899718632,11934762.84892557,101138.05034102341,6363917.321458242,105805960.35676296,78.4350922782468,723.7336796751491,4.214085430875976,265.16322172742673,4408.58168153179,5480.127760643489,80.0358084471906,583.6561932864106,4.214085430875976,265.16322172742673,4408.58168153179,24.838699173266054,188.38006790209667,1.1625063257588897,73.14847495929014,1216.1604638708386,1503.6902122312504,33.118265564354736,241.51290756679063,1.1625063257588897,73.14847495929014,1216.1604638708386
7,container_ship,2020,0,154.3,150,0.22,4.08,10.55,7.43,12.0,57863.58408682294,11230.62929278321,False,C3,103.9,1591.6936184033702,10311.124238836413,61.027239576983966,4178.872237327461,153635.00872527433,169777.72605941855,1591.6936184033702,10311.124238836413,61.027239576983966,4178.872237327461,153635.00872527433,1461.9359864683129,9470.54345849649,54.60331962151197,3738.990949187729,137462.90254366648,152188.97625744052,1461.9359864683129,9470.54345849649,54.60331962151197,3738.990949187729,137462.90254366648,29411.729905279662,190531.64354371637,642.3919955471996,43988.12881397328,1617210.6181607821,1881784.5124192985,29411.729905279662,190531.64354371637,642.3919955471996,43988.12881397328,1617210.6181607821,3131.484184032717,20286.016165536857,134.90231906491192,9237.507050934388,339614.2298137643,372404.13953333313,3131.484184032717,20286.016165536857,134.90231906491192,9237.507050934388,339614.2298137643,12110.712313938684,78454.20616505967,353.3155975509598,24193.4708476853,889465.8399884303,1004577.5449126649,12110.712313938684,78454.20616505967,353.3155975509598,24193.4708476853,889465.8399884303,5190.3052774022935,33623.231213597,128.47839910943995,8797.625762794656,323442.12363215646,371181.7642850599,5190.3052774022935,33623.231213597,128.47839910943995,8797.625762794656,323442.12363215646,5129751.7158326,33230960.1827717,223552.41445042545,15307868.8272627,562789295.1199522,616681428.2602696,5129751.7158326,33230960.1827717,223552.41445042545,15307868.8272627,562789295.1199522,250.86475507444422,1625.122841990522,9.314683935434395,637.8278678026126,23449.553963331342,25972.684112134357,250.86475507444422,1625.122841990522,9.314683935434395,637.8278678026126,23449.553963331342,103.80610554804588,672.4646242719401,2.5695679821887984,175.9525152558931,6468.8424726431285,7423.635285701196,103.80610554804588,672.4646242719401,2.5695679821887984,175.9525152558931,6468.8424726431285
6,container_ship,1994,0,141.29999999999998,137,0.23,4.07,10.28,7.44,13.0,36591.48302484962,8866.76192566312,False,SV,113.5,765.7287573344579,5239.395287980399,50.37207449969218,3291.2001586153397,110784.87020400529,120131.56648243517,765.7287573344579,5136.662047039607,50.37207449969218,3291.2001586153397,110784.87020400529,703.3052173343663,4812.270672112432,45.06975086814564,2944.7580366558304,99123.30491937317,107628.70859634395,703.3052173343663,4717.912423639639,45.06975086814564,2944.7580366558304,99123.30491937317,70746.67866677056,479328.73558516335,3658.603305767117,239045.06415206153,8046480.046396174,8839259.128105937,70746.67866677056,474582.9065199637,3658.603305767117,239045.06415206153,8046480.046396174,1506.4880986688788,10206.882487166418,111.34879626247745,7275.284561149698,244892.87097727484,263992.87492052227,1506.4880986688788,10105.824244719226,111.34879626247745,7275.284561149698,244892.87097727484,5826.197066675223,24212.103224986146,291.6277997350601,19054.31670777302,641386.0906547675,690770.3354539371,5826.197066675223,39083.29818399701,291.6277997350601,19054.31670777302,641386.0906547675,2496.9416000036667,17587.484182798657,106.04647263093092,6928.842439190189,233231.30569264272,260350.62038726616,2496.9416000036667,16749.984935998717,106.04647263093092,6928.842439190189,233231.30569264272,2467810.6146702906,16720114.12952952,184520.86237781978,12056185.84419093,405822471.90519834,437251103.3559669,2467810.6146702906,16554568.445078732,184520.86237781978,12056185.84419093,405822471.90519834,120.68551066684391,817.6784312923375,7.688369265742492,502.34107684128867,16909.269662716597,18357.66305078281,120.68551066684391,809.5826052399381,7.688369265742492,502.34107684128867,16909.269662716597,49.93883200007334,351.7496836559731,2.1209294526186184,138.57684878380377,4664.626113852854,5207.012407745324,49.93883200007334,334.9996987199744,2.1209294526186184,138.57684878380377,4664.626113852854
