type,year,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,Total_PM10,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,Total_PM2.5,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,Total_NOx,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,Total_SOx,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,Total_CO,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,Total_HC,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,Total_CO2,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,Total_N2O,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4
cruise_ship,2018,0,25.72,18.25,0.23,7.24,10.22,4.18,18.07,46917.1,9383.4,False,SV,60.5,373.5841034364362,5639.874826530552,328.043664,10326.244032000002,26029.5516,42697.29822596699,343.1288776128137,5180.102422193823,293.51275200000003,9239.270976000002,23289.5988,38345.613827806636,6770.430971559159,66188.72600885964,3453.0912,108697.30560000002,273995.27999999997,459104.8337804188,727.9189423458905,5022.808543398787,725.149152,22826.434176000002,57539.00879999999,86841.31961374466,1789.947330041445,33618.59184185737,1899.20016,59783.518080000016,150697.404,247788.66141189885,1300.2038717008074,53431.986413453706,690.61824,21739.461120000007,54799.056,131961.32564515452,1192419.7038981023,8178104.410892665,1201675.7375999999,37826662.34880001,95350357.43999998,143749219.64119077,57.747793580945775,564.5508983108616,50.0698224,1576.1109312000003,3972.9315599999995,6221.411005491807,26.004077434016153,1068.639728269074,13.8123648,434.7892224000001,1095.98112,2639.22651290309
ro_ro_ship,2014,0,21.25,15.31,0.21,5.73,11.44,5.28,17.49,34791.1,6958.2,False,C3,994.4,382.3294097865547,4441.039379905538,41.644827,3408.9265530000002,9108.318591000001,17382.258760692093,351.66127531169735,4084.806274565521,37.261161,3050.092179,8149.548213000001,15673.36910287722,21467.69413240013,168161.77074249272,2301.42465,188388.04635000002,503354.44845,883673.3843248929,819.8614616278527,5388.471352444944,92.056986,7535.5218540000005,20134.177938,33970.0895920728,2248.9965281562045,17148.771000466648,241.10163000000003,19735.890570000003,52732.37079000001,92107.13051862287,1022.271149161911,32030.813474760518,87.67332,7176.6874800000005,19175.407560000003,59492.852983922436,1343264.2899987511,8792458.298821762,152551.5768,12487436.215200001,33365209.154400002,56140919.53522052,59.29172665139084,464.44679538402755,6.356315700000001,520.3098423,1390.2170481,2440.6217281354184,20.44542298323822,640.6162694952104,1.7534664,143.53374960000002,383.50815120000004,1189.8570596784489
bulk_carrier,1991,0,18.4,11.89,0.2,6.31,11.91,4.8,19.02,43747.1,8749.4,True,C3,1011.8,301.29080731896033,688.6372347062459,56.521124000000015,4720.345047,8894.596293,14661.390506025207,272.28955313852566,622.3512976756982,50.57153200000001,4223.466621,7958.322999000001,13127.002002814224,31759.595689151585,108932.55193935796,4105.218480000001,342846.11394,646028.5728600001,1133672.0529085095,887.2880010477732,1957.0767619929456,124.94143200000002,10434.446945999998,19661.739174,33065.49231504071,2599.371670987109,6637.467322469841,327.2275600000001,27328.313430000002,51495.03117,88387.41115345695,1374.8742722576444,5435.091891728312,118.99184000000002,9937.56852,18725.46588,35591.99240398596,1453736.2012179226,3206482.375634327,207045.80160000004,17291369.224799998,32582310.6312,54740944.23445225,69.77486931707546,239.32151562434706,8.626908400000001,720.4737177,1357.5962763,2395.7932873414225,27.497485445152886,108.70183783456623,2.3798368000000005,198.75137039999998,374.50931760000003,711.8398480797191
other_ship,2007,0,28.81,22.65,0.27,5.89,8.72,5.14,18.15,40934.7,8186.9,False,SV,1770.1,297.96132824012574,7465.097948487513,71.39795490000002,4122.881905499999,15854.545867499997,27811.885004627635,274.06068693744186,6866.293300213114,63.88238070000001,3688.8943364999996,14185.6463025,25078.777006850556,17495.2694335646,309319.4271826953,4584.5002620000005,264732.41708999994,1018028.7346499998,1614160.3486182597,594.709239306423,7246.439790228741,157.8270582,9113.738948999999,35046.890864999994,52159.60590173516,1423.87764142261,34402.216899380204,413.35658100000006,23869.316294999997,91789.476075,151898.2434918028,1201.160434698985,57991.232055106455,150.31148400000004,8679.75138,33377.991299999994,101400.44665380543,974373.9905843389,11800640.739326932,261541.98216000004,15102767.401199998,58077704.86199999,86217028.97527125,41.58711586666996,735.2674908441118,10.897582590000003,629.2819750499999,2419.9043692499995,3836.938533600781,24.023208693979697,1159.824641102129,3.0062296800000006,173.59502759999998,667.5598259999999,2028.0089330761086
container_ship,2005,0,28.95,22.63,0.25,6.07,9.26,4.99,14.36,19350.8,3870.2,False,C3,1696.2,242.57731229117388,2847.908412709733,23.898485,2142.4807968,7987.535491199998,13244.400498000905,223.11923911273746,2619.4665614228556,21.382855,1916.9565024,7146.742281599999,11927.667439535591,15825.89951846161,132885.63526206638,1534.5342999999998,137569.81958399998,512883.85785599984,800699.7465205279,520.1791563035333,3992.28626492764,52.82823,4736.010182399999,17656.657401599994,26957.961235231167,1426.9253664186701,11593.313058706442,138.35965000000002,12403.836192,46243.62652799999,71806.06079512511,648.6024392812136,18999.8562397176,50.3126,4510.485888,16815.864191999997,41025.12135899881,852263.6052155147,6508596.667829798,87543.924,7848245.44512,29259603.694079995,44556253.336245306,37.61894147831039,315.8756903770431,3.6476635,327.01022688,1219.1501539199999,1903.3026761553533,12.972048785624272,379.99712479435203,1.006252,90.20971776,336.31728383999996,820.5024271799763
oil_tanker,2008,0,18.29,11.44,0.24,6.61,9.95,4.58,19.1,38459.0,7691.8,False,SV,691.8,280.6194807861484,4778.206494600345,84.1790592,3187.8434346000004,5517.2358384,13848.084307586494,258.1098967658691,4394.9278987767875,75.3181056,2852.2809678000003,4936.4741712000005,12517.111040142658,17193.407481228976,197986.96628888382,5405.181695999999,204693.104748,354264.61699199997,779543.2772061129,580.8255619284936,4638.249344794815,186.08002559999997,7046.811802800001,12195.9950112,24647.96174632331,1194.104071948833,22019.92490273662,487.352448,18455.935674000004,31941.891696000002,74099.20879268546,959.1040147771173,37118.61298373543,177.21907199999998,6711.249336000001,11615.233344,56581.41875051255,951626.9181721203,7553269.710616668,308361.18528,11677573.844640002,20210506.01856,40701337.67726879,40.86957516029839,470.6247559325927,12.84838272,486.5655768600001,842.10441744,1853.0127081128912,19.182080295542345,742.3722596747086,3.5443814399999996,134.22498672,232.30466688,1131.6283750102511
cruise_ship,2022,0,28.42,21.94,0.21,6.27,10.99,4.83,16.83,20580.0,4116.0,False,C3,1679.4,225.03340990196259,4157.871760497643,131.38272,3922.71264,13726.366080000002,22163.366610399607,206.9826016210565,3824.352635324035,117.55296000000001,3509.79552,12281.485440000002,19940.169156945092,3128.806768690389,36716.07891028706,1382.976,41291.712,144488.064,227007.63767897745,482.55827470955614,4036.0846670529045,290.42496,8671.25952,30342.493440000002,43822.82086176246,1323.72594059978,14289.68563084932,760.6368000000001,22710.441600000002,79468.4352,118552.92517144911,601.6936093635363,32299.657389926895,276.59520000000003,8258.3424,28897.612800000003,70333.90139929044,790625.4027036867,6572660.0272896,481275.64800000004,14369515.776,50281846.27200001,72495923.1259933,34.898229343085106,409.5254955378172,20.053152000000004,598.729824,2095.0769280000004,3158.283628880903,12.033872187270727,645.9931477985378,5.531904000000001,165.166848,577.952256,1406.6780279858085
bulk_carrier,2004,0,26.830000000000002,21.51,0.21,5.11,11.35,5.93,18.13,20265.2,4053.0,False,SV,1135.1,195.25671019713866,2934.0800945241,27.491499,1770.7759650000003,7453.892565000002,12381.496833721241,179.5944072401489,2698.7260762467654,24.597657000000005,1584.3784950000004,6669.272295000002,11156.568930486916,12738.673071684982,129087.78363528487,1765.24362,113702.45670000001,478618.3647000001,735912.52172697,418.70556571685887,3560.02394544368,60.770682,3914.3468700000003,16477.025670000003,24430.87273316054,1148.5688835125804,15192.165293124785,159.16131000000001,10251.860850000003,43154.11485000001,69905.87118663738,522.0767652329911,21161.931743489324,57.87684000000001,3727.949400000001,15692.405400000003,41162.240148722325,686008.8695161503,5808950.263587819,100705.7016,6486631.956000001,27304785.396000005,40387082.18670398,30.280452383513484,306.84801028059525,4.1960709000000005,270.2763315000001,1137.6993915000003,1749.300256564109,10.441535304659821,423.2386348697865,1.1575368000000001,74.55898800000001,313.8481080000001,823.2448029744464
cruise_ship,2010,0,27.380000000000003,21.92,0.2,5.26,11.61,5.76,21.34,30850.4,6170.1,False,SV,1026.5,200.6640489180784,4350.106438304091,187.57104000000004,4933.118352,20557.785984000002,30229.24586322217,184.56800221341973,4001.167419188789,167.82672000000005,4413.842736000001,18393.808512000003,27161.21338940221,10954.25400733717,155131.87393041042,10365.768000000002,272619.69840000005,1136088.1728,1585159.7671377477,422.33244520260655,4222.688651077076,414.6307200000001,10904.787936,45443.526912,61407.96666427968,799.5959596321687,20047.065190383542,1085.9376000000004,28560.158880000006,119018.76096000001,169511.51859001574,625.9573718478382,33792.99691294963,394.8864000000001,10385.512320000002,43279.54944,88478.90244479748,691951.163336939,6876539.813742204,687102.3360000001,18070791.436800003,75306416.0256,101632800.77547914,30.254606305978847,428.4594613316097,28.62926400000001,752.9496432000002,3137.7673344000004,4378.0603092375895,12.519147436956764,675.8599382589925,7.897728000000002,207.71024640000005,865.5909888000001,1769.5780488959495
bulk_carrier,2005,0,27.7,22.02,0.21,5.47,11.03,5.54,18.43,13056.7,2611.3,True,SV,213.3,57.15420683339815,137.84761091063828,17.712447900000004,1221.2658405,4916.320623,6350.300729144036,52.569644787938394,126.79031591780632,15.847979700000003,1092.7115415,4398.813189,5686.732670905745,9178.528320756328,43073.01368786677,1137.3256020000001,78418.12238999999,315679.53474,447486.5247406231,245.12125069724766,847.9005383187572,39.153832200000004,2699.6402789999997,10867.656114,14699.472014216004,821.1068176291363,256.06367351821353,102.54575100000002,7070.4864450000005,28462.908870000003,36713.11155714735,238.0445677450252,1241.520841300429,37.289364000000006,2571.08598,10350.14868,14438.089433045454,401607.6351822736,1389203.6251257444,64883.49336000001,4473689.6052,18009258.7032,24338643.06206802,17.04516657927341,56.2564131214257,2.7034788900000004,186.40373355,750.3857793000001,1012.7945714406992,4.7608913549005045,24.830416826008584,0.7457872800000002,51.421719599999996,207.0029736,288.7617886609091
oil_tanker,2007,0,24.72,17.82,0.23,6.67,10.07,4.54,16.04,43889.0,8777.8,False,SV,1904.4,467.0898693513283,9049.094449461942,92.0615664,3670.9549601999997,9807.5588292,23086.75967461327,429.62276753170295,8323.23125832863,82.3708752,3284.5386486,8775.1842156,20894.94776526033,30473.24281329521,374952.9786406602,5911.321631999999,235713.95007599998,629748.5142959999,1276800.0074579553,1001.6205219779821,8784.039879530957,203.5045152,8114.742543599999,21679.866885599997,39783.77434590894,2747.5874667725193,41701.91900247482,532.988016,21252.897138,56780.603747999994,123015.99537124734,1248.9033939875087,70296.21576681995,193.813824,7728.326231999999,20647.492272,100114.75148880747,1641059.0596995864,14304582.920572834,337236.05376,13447287.643679999,35926636.553279996,65656802.230992414,72.4363968512755,891.2816705392743,14.051502240000001,560.30365182,1496.94318972,3035.01641117055,24.978067879750174,1405.9243153363989,3.87627648,154.56652463999998,412.94984543999993,2002.2950297761488
bulk_carrier,2006,0,21.0,13.7,0.23,7.07,10.22,4.28,15.63,6483.9,1296.8,False,SV,1115.4,77.9617365283403,1283.1553227413176,9.6339272,783.8961480000002,1519.00668,3673.653814469658,71.70812129879428,1180.2284251952226,8.619829600000001,701.3807640000001,1359.1112400000002,3321.0483800940174,5086.2737200307565,53168.07256322563,618.599536,50334.38424000001,97536.2184,206743.5484592564,167.17998046986344,1245.5707683836079,21.2960496,1732.8230640000002,3357.80424,6524.674102453471,458.59845016670766,5913.303218946352,55.77536800000001,4538.346120000001,8794.2492,19760.272357113063,208.4538409848671,9967.954686905772,20.281952000000004,1650.3076800000003,3197.9088,15044.906959890639,273908.3470541154,2028379.9463734147,35290.59648,2871535.3632000005,5564361.312,10773475.565107532,12.090322777122292,126.38312330602814,1.47044152,119.64730680000002,231.848388,491.43958240315044,4.1690768196973425,199.3590937381154,0.40563904,33.006153600000005,63.958176,300.8981391978128
reefer_ship,2018,0,24.32,18.02,0.28,6.02,8.44,5.03,17.8,49534.4,9906.9,True,SV,1678.1,121.65404509712165,465.57609883219124,105.40941600000002,7592.1131874,22725.8936274,31010.646374729316,111.89569923371616,428.2304224552774,94.31368800000001,6792.943378200001,20333.6942982,27761.077486088994,5881.621188579848,32541.205578154022,1109.5728000000001,79916.98092,239219.93292,358669.31340673385,634.3959787289984,2968.1401531273245,233.01028800000003,16782.565993199998,50236.185913199995,70854.29832625632,422.86165408090415,888.221492207678,610.2650400000001,43954.339506000004,131570.963106,177446.65079828858,754.053998535878,4441.10746103839,221.91456000000005,15983.396184000001,47843.986584,69244.45878757427,1039396.9028053663,4863012.669837037,386131.33440000005,27811109.36016,83248536.65616,117348186.9233624,42.877580308902864,195.13957025774747,16.088805600000004,1158.79622334,3468.68902734,4881.5912068466505,15.08107997071756,88.82214922076781,4.438291200000001,319.66792368,956.87973168,1384.8891757514853
cruise_ship,2017,0,19.33,11.61,0.24,7.48,10.01,4.05,19.29,41865.4,8373.1,True,SV,1514.6,120.77345054334303,195.1054212046089,305.450688,9519.879776000002,14776.177032000001,24917.386367747953,111.08574060671123,179.45525372830338,273.29798400000004,8517.787168000003,13220.789976000002,22302.416122335017,5293.140066826357,14317.005061657277,3215.2704000000003,100209.26080000002,155538.70560000002,278573.38192848366,596.7910124151755,1278.3868284811795,675.2067840000001,21043.944768000005,32663.128176000002,56257.45756889637,988.4272167230122,382.5596494208018,1768.3987200000004,55115.09344000001,85546.28808000001,143800.76710614385,659.8874884372381,1970.7618303495851,643.0540800000001,20041.852160000006,31107.741120000006,54423.296678786835,977784.7759520456,2094514.08057889,1118914.0992,34872822.75840001,54127469.54880001,93191505.26293096,40.716462052510444,84.04719570608525,46.62142080000001,1453.0342816000004,2255.3112312000003,3879.7305913585965,13.197749768744764,39.415236606991705,12.861081600000002,400.8370432000001,622.1548224000001,1088.4659335757367
oil_tanker,2022,0,24.1,17.37,0.22,6.51,10.74,4.65,19.95,47726.2,9545.2,False,C3,872.8,330.8484038139206,5363.362348603606,95.7574464,3896.1311004000004,10395.667774800002,20081.76707401753,304.30976179676117,4933.146117432194,85.67771520000001,3486.0120372000006,9301.386956400002,18110.53258802896,4472.252636225011,47361.16132456755,1007.97312,41011.90632,109428.08184000001,203281.37524079258,696.3280972724554,5206.265557468037,211.67435519999998,8612.5003272,22979.8971864,37706.66552354049,983.1747773468142,18432.690159906786,554.385216,22556.548476000004,60185.44501200001,102712.24364125362,1032.05830066731,41664.28795706681,201.594624,8202.381264000001,21885.616368000003,72985.93851373412,1140866.7329376638,8478269.497257857,350774.64576,14272143.399360001,38080972.48032001,62323026.75563553,49.88281786558666,528.2591070817149,14.61561024,594.67264164,1586.7071866800002,2774.137363507302,20.641166013346204,833.2857591413361,4.03189248,164.04762528,437.7123273600001,1459.7187702746824
ro_ro_ship,2016,0,22.939999999999998,17.13,0.27,5.54,8.9,5.47,16.98,47122.4,9424.5,True,SV,1673.6,157.59686211201966,620.1707664271017,72.5215275,4464.102915,13803.2640675,19117.65613853912,144.95540258431757,570.4244482645,64.88768250000001,3994.1973450000005,12350.2889025,17124.75378084882,6907.0003506430385,41298.171499198506,763.3845,46990.557,145297.5165,241256.62984984153,778.7505488181248,3814.669860647649,160.310745,9868.01697,30512.478465,45134.226589465776,1289.7952909423607,1152.0199995549879,419.86147500000004,25844.806350000003,79913.63407500001,108620.11719049736,861.0849243507236,5585.55151299388,152.67690000000002,9398.1114,29059.5033,45056.92803734461,1275908.0064177257,6249970.3203129815,265657.806,16352713.836000001,50563535.742,74707785.7107307,53.13077192802338,253.09530293253522,11.069075250000001,681.3630765,2106.81398925,3105.472215860558,17.221698487014475,111.71103025987762,3.053538,187.962228,581.190066,901.1385607468922
general_cargo_ship,1991,0,22.04,15.67,0.2,6.17,11.59,4.91,20.3,32840.8,6568.2,True,SV,655.3,114.29244636777173,193.01868917868933,42.430572000000005,3464.955387,8799.975837,12614.672931546462,103.29103441793275,174.43935011336097,37.96419600000001,3100.223241,7873.662591000001,11289.580412531295,21298.733534888284,71908.92341951172,3081.7994400000007,251665.18074,639156.1397400001,987110.7768744002,514.682722386634,1264.7139601414124,93.79389600000002,7659.375066,19452.578166,28985.143810528047,1505.9710580224041,378.4680179974301,245.65068000000005,20060.268030000003,50947.22853000001,73137.58631601985,513.3992243258195,1949.6837290776703,89.32752000000002,7294.64292,18526.26492,28373.31831340349,843258.2259551586,2072112.3985359299,155429.88480000003,12692678.6808,32235700.960800003,47999180.150891095,35.4489940605923,83.14827668125358,6.476245200000001,528.8616117,1343.1542067000003,1997.089334341846,10.26798448651639,38.99367458155341,1.7865504000000003,145.8928584,370.52529840000005,567.4663662680698
cruise_ship,1990,0,18.97,11.66,0.27,7.04,8.69,4.3,16.16,5126.4,1025.3,False,C3,735.7,43.46872243595877,926.9057611044832,42.078312000000004,1097.1530240000002,1817.1596960000002,3926.7655155404423,39.284567335171296,837.6848857040517,37.64901600000001,981.6632320000002,1625.8797280000001,3522.1614290392235,2983.147618154033,41554.81649880181,3056.2142400000007,79687.95648000001,131983.17792000002,259265.31275695586,91.48749830970803,899.7560159837757,93.01521600000001,2425.285632,4016.879328,7526.423690293484,129.17502702101908,3185.5700941630075,243.61128000000005,6351.938560000001,10520.39824,20430.69320118403,135.5976190070015,7200.495888512193,88.58592000000002,2309.79584,3825.59936,13560.074627519196,149893.48226802537,1465229.5202935068,154139.5008,4019044.761600001,6656542.8864,12444850.151361533,6.55388491867174,91.29467261100399,6.4224792000000015,167.46019840000002,277.3559536,549.0871887296757,2.71195238014003,144.00991777024385,1.7717184000000001,46.195916800000006,76.51198720000001,271.2014925503839
bulk_carrier,2017,0,21.5,15.61,0.24,5.65,9.91,5.36,16.07,49458.8,9891.8,False,SV,206.5,520.5587566825284,5991.5453053113915,76.6812336,4778.481285,13202.140329,24569.40690959392,478.80270668125604,5510.94006691743,68.6095248,4275.483255,11812.441347,22146.276900398687,7237.7153335538715,59580.53289777142,807.17088,50299.803,138969.8982,256895.1203113253,1116.2784033673472,8399.133877106302,169.5058848,10562.95863,29183.678622,49431.555417273645,3062.110333426638,32705.419776222898,443.94398400000006,27664.89165,76433.44401,140309.80975364955,1391.8683333757444,39972.668694902335,161.434176,10059.9606,27793.97964,79379.91144427808,1828914.9900557282,13693049.830979813,280895.46624,17504331.444,48361524.5736,81668716.30487554,80.72836333579318,664.552097705912,11.70397776,729.3471435,2015.0635239,3501.395106201705,27.83736666751489,799.4533738980467,3.22868352,201.19921200000002,555.8795928,1587.5982288855616
general_cargo_ship,2012,0,22.919999999999998,16.59,0.27,6.06,8.75,5.0,17.35,10250.5,2050.1,True,SV,699.1,29.873675288634242,102.86617242820537,17.878922100000004,1062.2183129999999,2907.9540945,4120.79117731684,27.47739117457267,94.614875174606,15.996930300000004,950.4058589999999,2601.8536635,3690.3487191491786,5479.503007487458,29035.64601131451,988.0456950000003,58701.53834999999,160702.726275,254907.45933880194,150.89844822563128,655.7922916329151,39.521827800000004,2348.0615339999995,6428.109050999999,9622.383152658545,203.06289085084717,196.24706981533618,103.50954900000004,6149.684969999999,16835.523705,23488.028184666182,172.177451158498,981.2353490766809,37.63983600000001,2236.2490799999996,6122.0086200000005,9549.31033623518,247232.61966144576,1074452.7072389657,65493.31464000001,3891073.3991999994,10652294.9988,15930547.03954041,10.295146564116376,43.11488655033901,2.7288881100000006,162.1280583,443.84562495,662.1126044744553,3.44354902316996,19.62470698153362,0.7527967200000002,44.72498159999999,122.4401724,190.98620672470355
reefer_ship,1991,0,29.800000000000004,22.28,0.28,7.24,8.35,4.18,17.27,23363.4,4672.7,False,C3,1732.8,179.7469162956179,3269.6071783201924,49.717528,4306.6033004,13252.917338800002,21058.59226181581,162.44507408534454,2954.8856317439177,44.484104,3853.2766372,11857.873408400003,18872.964855429265,11419.21585878043,146582.2438694988,3611.0625600000003,312795.39760799997,962580.3119760002,1436988.2318722794,358.7618315746473,3173.8380017099907,109.901904,9519.8599272,29295.922538400006,42458.28420288464,640.5822229612157,11236.91672226367,287.83832,24932.966476,76727.41617200003,113825.71991322492,724.6070669259791,25399.338349662816,104.66848,9066.533264,27900.878608000006,63196.0257685888,587796.8163205568,5168513.519356882,182123.1552,15775767.87936,48547528.77792001,70261730.14815745,25.087671204896402,322.0367478951111,7.588464800000001,657.32366164,2022.8136990800006,3034.850244620008,14.492141338519582,507.98676699325625,2.0933696,181.33066527999998,558.0175721600001,1263.9205153717758
container_ship,2000,0,24.769999999999996,17.9,0.2,6.67,11.93,4.54,19.94,44284.6,8856.9,True,C3,980.3,269.5775921097944,547.6354448849565,43.753086,5387.687697599999,14458.712112,20707.365932594752,247.95372108494462,503.70746802252677,39.147498000000006,4820.562676799999,12936.742416,18548.11377990747,27769.602789807133,81238.8664165346,2809.40868,345946.26268799993,928401.5145599998,1386165.6551343414,791.0543133511727,1537.8278249220418,96.717348,11909.625436799997,31961.363615999995,46296.58853907321,2357.7606740252913,5292.275307711765,253.30734000000004,31191.876143999998,83708.33327999999,122803.55274573705,1337.2657081157124,4410.229423093137,92.11176,11342.500415999999,30439.39392,47621.50122720885,1296066.5433209985,2519583.244323645,160274.46240000002,19735950.72384,52964545.42079999,76676420.39468464,66.00971154954155,193.10878082618885,6.678102600000001,822.3312801599999,2206.8560592,3294.9839343357303,26.74531416231425,88.20458846186274,1.8422352000000002,226.85000831999997,608.7878784,952.430024544177
other_ship,1996,0,16.9,10.52,0.21,6.17,11.07,4.91,17.84,15936.1,3187.2,True,C3,558.9,112.14050912478639,318.1609212551238,21.618777599999998,1681.3595520000001,2866.758912,5000.03867197991,101.34623551919199,287.53580584019215,19.3431168,1504.374336,2564.994816,4477.594310159384,12032.016979035905,50328.50292285162,1570.2059519999998,122119.79904000001,208217.22624000002,394267.75113388756,333.4551010723774,904.1993580673612,47.78887679999999,3716.689536,6337.046015999999,11339.178887939739,967.4867453903142,3066.611289206013,125.161344,9734.186880000001,16597.02528,30490.471538596328,523.7221638269882,2511.0954741158866,45.513216,3539.7043200000003,6035.28192,12655.317093942875,546334.1680911519,1481443.836035552,79192.99583999999,6159085.5168,10501390.5408,18767447.057566702,26.433976696366763,110.57019581535586,3.29970816,256.62856320000003,437.5579392,834.4903830717226,10.474443276539764,50.22190948231773,0.9102643199999999,70.7940864,120.7056384,253.1063418788575
cruise_ship,2015,0,17.72,11.79,0.24,5.69,9.66,5.32,14.93,44978.0,8995.6,False,C3,1844.8,546.770335658487,5283.227511362377,328.159488,7780.114528000002,16120.834848,30059.106711020868,502.9117525842768,4859.439208311919,293.61638400000004,6961.155104000001,14423.904864000002,27041.0273128962,30701.008151947135,222488.8591014905,18135.1296,429953.6976000001,890888.2416000001,1592166.9360534376,1172.4861208505527,8218.366772025236,725.4051840000001,17198.147904,35635.529664,62949.93564487579,3216.296092108748,21800.318728177066,1899.8707200000003,45042.76832000001,93331.14912000002,165290.40298028584,1461.9527691403398,32478.857651817896,690.8620800000001,16379.188480000004,33938.59968000001,84949.46066095826,1921005.9386504064,13388931.43670234,1202100.0192000002,28499787.955200005,59053163.44320001,104064988.79295276,84.79326061013971,614.4930394231643,50.08750080000001,1187.4911648000002,2460.5484768,4397.413442433304,29.239055382806797,649.5771530363579,13.817241600000001,327.58376960000004,678.7719936000001,1698.9892132191649
general_cargo_ship,1991,0,27.42,21.53,0.22,5.67,10.72,5.34,17.73,31887.1,6377.4,False,SV,414.5,289.9595789060846,3999.679110685844,45.31780440000001,3091.667859,11739.613581,19166.237933991928,262.04903120389463,3614.683260459399,40.54750920000001,2766.2291370000003,10503.864783,17187.373720863296,20467.734981605972,190393.6367863496,3291.5036880000007,224552.71818000003,852666.67062,1291372.2642559556,621.7849793654542,4852.953208300883,100.1761992,6834.213162,25950.724757999997,38359.852306866334,1705.6445818004977,20709.654887200144,262.3662360000001,17899.12971,67966.18389,108542.97930500064,775.2929917274989,28847.52072520449,95.40590400000002,6508.774440000001,24714.97596,60941.970020931985,1018734.9911299336,7918644.439068632,166006.27296000003,11325267.525600001,43004058.1704,63432711.39915857,44.96699352019494,418.28905051546514,6.916928040000001,471.8861469,1791.8357571,2733.8948760756602,15.505859834549979,576.9504145040898,1.9081180800000002,130.1754888,494.29951919999996,1218.8394004186398
other_ship,2015,0,19.15,12.81,0.24,6.1,9.79,4.96,18.77,39934.8,7987.0,True,C3,1412.5,198.36005600608107,697.6751578088603,61.915224,4165.61985,8747.801685,13871.37197281494,182.4488215670906,641.7119098562778,55.397832,3727.13355,7826.980455000001,12433.672568423368,19848.24501171502,87788.13112561718,3421.6308,230205.3075,483431.14575,824694.4601873322,578.053787233956,1982.7621423200071,136.865232,9208.2123,19337.24583,31243.13929155396,1780.154348772522,6724.579834302269,358.45656,24116.7465,50645.16765000001,83625.10489307481,1155.9443823198196,5506.42399533441,130.34784,8769.726,18416.424600000002,33978.866817654234,947085.6314531398,3248565.4052474927,226805.2416,15259323.239999998,32044578.804,51726358.32230063,54.81896241330815,242.46245739456174,9.4502184,635.805135,1335.1907835000002,2277.72755670787,23.11888764639639,110.12847990668821,2.6069568,175.39452,368.32849200000004,679.5773363530847
reefer_ship,1996,0,30.019999999999996,23.83,0.24,5.95,9.69,5.09,17.23,48058.3,9611.7,False,C3,235.4,398.9974227867129,5969.14855567783,87.658704,7280.2379895,29157.6590403,42893.70171226455,360.5912537484197,5394.5781064682,78.43147200000001,6513.897148500001,26088.431772900003,38435.92975361663,27622.898500618583,284144.77026348474,6366.790080000001,528775.18029,2117766.8145060004,2964676.453640104,847.3771366392227,7242.580675211723,193.771872,16093.157661000001,64453.7726154,88830.65996025095,1102.2078127207612,23049.460473656654,507.49776,42148.746255000005,168807.499707,235615.41200837743,1138.6444346288856,43052.23791870981,184.54464000000002,15326.816820000002,61384.54534800001,121086.7891613387,1388346.0817256093,11817839.308685845,321107.6736,26668661.2668,106809108.90552,147005063.23633146,60.68667094832871,624.2574498212924,13.379486400000001,1111.1942194500002,4450.37953773,6259.897364349621,22.772888692577713,861.0447583741964,3.6908928000000003,306.53633640000004,1227.6909069600001,2421.7357832267744
ro_ro_ship,2004,0,24.2,16.84,0.22,7.14,10.53,4.24,17.85,39323.7,7864.7,True,C3,615.6,252.40776196538496,591.0937768328389,49.311669,4801.163409,11323.752354,17017.728970798224,232.1611500430279,543.6798375146966,44.120967,4295.777787,10131.778422000001,15247.518163557725,26000.912152921726,87685.68365010702,3166.32822,308285.22942,727104.09852,1152242.2519630287,740.6707926403333,1659.8641772406754,109.004742,10613.098062,25031.452572000002,38154.090345881006,2207.591106972794,5712.250784519032,285.48861000000005,27796.20921,65558.56626,101560.10597149184,1252.0931057247144,4760.208987099192,103.81404,10107.712440000001,23839.47864,40063.30721282391,1213517.9819568552,2719528.0908905827,180636.4296,17587419.6456,41480692.8336,63181794.98164743,61.80544692087952,208.43318244697574,7.5265179,732.8091519000001,1728.3622014000002,2738.9365005678555,25.041862114494286,95.20417974198386,2.0762808,202.1542488,476.78957280000003,801.2661442564781
