month,type,year_ship,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,Total_PM10,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,Total_PM2.5,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,Total_NOx,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,Total_SOx,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,Total_CO,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,Total_HC,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,Total_CO2,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,Total_N2O,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4,CO2_scaled
2,container_ship,2023,0,21.19,14.54,0.25,6.4,9.56,4.73,14.47,41991.6,12191.4,FALSE,SV,74.4,557.0425086,7478.697119,75.281895,7115.876352,16166.38159,31393.27946,511.6314345,6869.020723,67.357485,6366.836736,14464.65721,28279.50359,10293.17679,93192.72141,792.441,74903.9616,170172.4378,349354.7386,1095.920588,8325.20393,166.41261,15729.83194,35736.21193,61053.58099,4238.366913,50087.89622,435.84255,41197.17888,93594.84077,189554.1253,1816.442963,65783.09746,158.4882,14980.79232,34034.48755,116773.3085,11033.28894,83472.71294,1694.829305,160200.4807,363955.4672,100939639.4,87.7947432,794.8790943,11.4903945,1086.107443,2467.500348,4447.772023,36.32885926,1315.661949,3.169764,299.6158464,680.689751,2335.46617,620356.7791
9,container_ship,2008,0,20.8,14.94,0.24,5.62,9.7,5.39,12.57,41771.3,9430,FALSE,SV,67.6,847.649726,5483.002812,55.90104,4833.28992,12848.63904,24068.48254,778.5478462,5036.018887,50.01672,4324.52256,11496.15072,21685.25673,73708.67183,399786.8645,3589.4352,310348.0896,825017.8752,1612450.936,1667.6587,9246.181761,123.57072,10684.11456,28402.25472,50123.78046,6449.508785,37455.9573,323.6376,27982.2048,74386.8576,146598.1661,2764.075194,32760.31251,117.6864,10175.3472,27049.7664,72867.1877,16320.69279,90488.59455,1223.378433,105775.1814,281188.8275,82854669.22,133.5969677,724.6136919,8.532264,737.712672,1961.108064,3565.56366,55.28150387,655.2062502,2.353728,203.506944,540.995328,1457.343754,494996.6746
12,container_ship,2003,0,21.48,14.58,0.23,6.67,10.05,4.54,12.26,33955.4,5924,TRUE,SV,76.2,656.9909346,825.3026942,33.654244,3603.592896,7877.119104,12996.65987,603.431891,758.0225833,30.111692,3224.267328,7047.948672,11663.78217,67454.28139,320184.3228,2160.95672,231388.5965,505793.9635,1126982.121,1541.726107,4538.014731,74.393592,7965.836928,17412.57907,31532.55043,8130.649989,1932.146776,194.84036,20862.90624,45604.37376,76724.91712,1935.869045,8280.629039,70.85104,7586.51136,16583.40864,34457.26912,16069.49603,47299.97719,784.4122818,83992.45356,183599.6961,52138296.08,122.260885,580.3340851,5.1367004,550.0220736,1202.297126,2460.050871,38.7173809,165.6125808,1.4170208,151.7302272,331.6681728,689.1453825,331746.0352
12,container_ship,2003,0,20.14,13.55,0.22,6.37,10.84,4.75,15.6,30004.6,5138.7,FALSE,SV,91.3,407.5138719,4298.728601,27.9236958,2985.296933,6350.199912,14069.66301,374.2926323,3948.28877,24.9843594,2671.05515,5681.757816,12700.37873,35435.98886,252079.2753,1792.995204,191687.4873,407749.6786,888745.4252,801.7392479,4785.297716,61.7260644,6599.07743,14037.28402,26285.12447,3100.649025,28790.34525,161.663502,17283.29803,36764.31528,86100.27109,1328.849582,37811.8913,58.786728,6284.835648,13368.84192,58853.20518,8356.572287,49673.84004,650.844807,69581.22664,148010.3016,43419938,64.2277298,456.8936866,4.26203778,455.6505845,969.2410392,1950.275078,26.57699164,756.237826,1.17573456,125.696713,267.3768384,1177.064104,276272.7853
10,container_ship,1998,0,19.24,12.77,0.21,6.26,11.29,4.84,15.2,32796.7,6886.7,FALSE,C3,85.7,519.3000052,5280.992138,35.7213129,3931.69967,8020.416101,17788.12923,476.9657656,4850.476474,31.9611747,3517.836547,7176.161774,16053.40174,47978.80483,329034.604,2594.495358,285565.555,582535.4852,1247708.944,1021.666315,5878.742754,78.9629022,8691.125587,17729.34085,33399.83841,3951.195692,26376.8562,206.807601,22762.47178,46433.98795,99731.31922,1693.369582,46451.9441,75.202764,8277.262464,16885.08653,73382.86544,11071.40097,63445.62847,865.6262814,95275.96522,194356.8811,55177742.32,81.84619647,561.2943245,5.45220039,600.1015286,1224.168773,2472.863023,33.86739164,929.038882,1.50405528,165.5452493,337.7017306,1467.657309,365015.5021
9,container_ship,2001,0,19.54,12.97,0.24,6.33,9.83,4.78,12.07,25930.1,6565.2,FALSE,C3,78.7,618.5459955,3826.641452,38.9185056,3790.063699,7765.738733,16039.90838,568.1210502,3514.686985,34.8218208,3391.109626,6948.29255,14457.03203,53786.6083,260981.5142,2498.977728,243361.9849,498642.1713,1059271.256,1216.922013,5904.706758,86.0303808,8378.035546,17166.36983,32752.06453,4706.328226,20409.56998,225.317664,21942.47405,44959.54003,92243.22995,2016.997811,26607.88094,81.933696,7979.081472,16348.92365,53034.81756,11909.51741,57425.77863,851.7204757,82944.47095,169950.9934,54078933.16,97.48822754,473.0289944,5.94019296,578.4834067,1185.296964,2340.237786,40.33995623,532.1576187,1.63867392,159.5816294,326.978473,1060.696351,323082.4808
6,container_ship,2018,0,18.84,12.93,0.27,5.64,8.6,5.37,13.22,52501.6,14106.5,FALSE,SV,66.9,718.0507072,6536.586136,94.0762485,7255.932192,16634.6105,31239.25579,659.5139648,6003.712266,84.1734855,6492.149856,14883.59887,28123.14844,13268.32829,97842.39024,990.2763,76378.2336,175101.1632,363580.3916,1412.686718,10561.02425,207.958023,16039.42906,36771.24427,64992.34232,5463.429294,45736.65355,544.651965,42008.02848,96305.63976,190058.4031,2341.469698,41915.44182,198.05526,15275.64672,35020.23264,94750.84614,14484.06496,108280.597,2156.920352,166359.3954,381387.7628,107473840.2,113.1710354,834.5380344,14.35900635,1107.484387,2538.966866,4608.51933,46.82939395,838.3088365,3.9611052,305.5129344,700.4046528,1895.016923,672668.7406
3,container_ship,1992,0,21.68,14.66,0.28,6.74,8.48,4.49,12.67,37689,10232.1,FALSE,C3,71,582.1678003,6427.765019,70.7652036,6289.549085,13680.23584,27050.48295,534.7084688,5903.762436,63.3162348,5627.491286,12240.21102,24369.48944,53787.24242,424741.6839,5139.788472,456819.8809,993617.1297,1934105.725,1145.351868,8266.917991,156.4283448,13903.21377,30240.52134,53712.43331,4429.537611,33845.47946,409.693284,36413.17891,79201.36541,154299.2547,1898.373262,52298.51024,148.979376,13241.15597,28800.49651,96387.51535,11611.45557,83394.23972,1604.268339,142585.9597,310135.0399,88763100.82,91.75470766,724.5593431,10.80100476,959.9838077,2088.035997,3875.13486,37.96746524,1045.970205,2.97958752,264.8231194,576.0099302,1927.750307,549330.9631
8,container_ship,2003,0,21.49,14.99,0.23,6.27,10.43,4.83,12.57,38001.3,9824.8,TRUE,SV,78.7,780.9264466,994.8998564,55.8146888,5618.056435,13431.36618,20881.06361,717.2639646,913.7938898,49.9394584,5026.682074,12017.53816,18725.21755,78292.3701,367680.3817,3583.890544,360738.3606,862435.0917,1672730.095,1789.440025,5284.864781,123.3798384,12418.86159,29690.3884,49306.93464,8877.795538,2270.967063,323.137672,32525.58989,77760.54106,121758.0312,2306.828762,9489.398087,117.504608,11827.48723,28276.56038,52017.77907,18734.12714,55328.66559,1306.695332,131526.096,314445.9616,81574072,141.9049208,666.4206918,8.51908408,857.4928243,2050.050628,3724.388149,46.13657524,189.7879617,2.35009216,236.5497446,565.5312077,1040.355581,521341.5457
3,container_ship,2006,0,19.4,13.35,0.26,5.79,9.15,5.23,11.84,26972.2,6785,FALSE,SV,78.8,595.5465558,3665.425804,43.57327,3582.80568,8260.8732,16148.22451,546.9965648,3366.613918,38.98661,3205.66824,7391.3076,14549.57293,51786.65703,273507.0958,2797.8626,230053.8384,530435.016,1088580.47,1171.673115,6382.998769,96.31986,7919.88624,18260.8776,33831.75558,4531.33249,24237.14357,252.2663,20742.5592,47826.108,97589.40956,1941.999638,20351.51225,91.7332,7542.7488,17391.312,47319.30589,11878.29758,64710.16348,987.8190686,81223.27678,187276.4672,55920352.35,93.86331586,495.7316112,6.650657,546.849288,1260.87012,2403.964992,38.83999277,407.030245,1.834664,150.854976,347.82624,946.3861178,346076.0241
11,container_ship,1996,0,21.73,15.23,0.24,6.26,10.03,4.84,14.23,39838.4,10799.7,FALSE,C3,71.5,616.0543825,5579.225413,64.0206216,6165.678326,15000.52411,27425.50285,565.8325578,5124.397254,57.2816088,5516.659555,13421.52157,24685.69255,56918.06794,368670.8505,4649.918832,447822.9521,1089511.751,1967573.54,1212.020035,7175.58884,141.5192688,13629.3942,33159.05329,55317.57563,4687.370301,29377.48324,370.645704,35696.03242,86845.13957,156976.6712,2008.872986,45394.49972,134.780256,12980.37542,31580.05075,92098.57913,12170.84386,71699.00449,1437.607383,138452.6495,336842.4683,91451391.49,97.09552767,628.9090979,9.77156856,941.0772182,2289.55368,3966.407092,40.17745973,907.8899943,2.69560512,259.6075085,631.601015,1841.971583,560602.5735
7,container_ship,1995,0,20.71,13.83,0.27,6.61,8.62,4.58,13.13,40489.8,8413,TRUE,SV,76.3,330.1283578,794.2381912,56.106297,5071.625616,10611.28325,16863.38171,303.2157199,729.4905126,50.200371,4537.770288,9494.306064,15114.98296,61001.97916,343730.6588,4075.08894,368360.1763,770714.257,1547882.16,1153.407604,4482.129655,124.024446,11210.96189,23456.52086,40427.04446,7059.153977,1908.352633,324.82593,29362.04304,61433.74512,100088.1207,1336.351673,8451.275948,118.11852,10677.10656,22339.54368,42922.39638,11610.19123,45117.07938,1262.925363,114159.8174,238854.8071,66886192.66,104.0621997,586.3640651,8.5635927,774.0902256,1619.616917,3092.697,26.72703346,169.025519,2.3623704,213.5421312,446.7908736,858.4479276,411004.8204
7,container_ship,2019,0,19.67,13.51,0.28,5.88,8.46,5.15,13.43,36268.7,10513,TRUE,SV,82.9,256.8937771,885.0764367,72.707908,5637.659328,12953.19346,19805.53091,235.9513496,812.9234663,65.054444,5044.221504,11589.69941,17747.85017,10356.98232,69507.36147,765.3464,59343.7824,136349.4048,276322.8774,946.496183,4701.48755,160.722744,12462.1943,28633.37501,46904.27579,5366.338387,2020.283171,420.94052,32639.08032,74992.17264,115438.815,1142.314226,8441.897535,153.06928,11868.75648,27269.88096,48875.91848,9527.422611,47325.1341,1636.619524,126900.96,291570.0629,77619653.54,88.33896682,592.8569066,11.0975228,860.4848448,1977.06637,3529.844611,22.84628452,168.8379507,3.0613856,237.3751296,545.3976192,977.5183696,476960.1991
9,container_ship,2014,0,22.23,15.44,0.22,6.57,10.88,4.61,14.47,59039.1,14798,TRUE,C3,63.3,782.2616688,1915.570747,80.412332,8866.724832,20837.47814,32482.44772,718.4903372,1759.410088,71.947876,7933.385376,18644.05939,29127.29307,74736.68796,328727.5938,4443.8394,490003.2144,1151544.845,2049456.18,2018.707731,4949.226724,177.753576,19600.12858,46061.79379,72807.6104,7807.156972,23530.71452,465.54508,51333.67008,120638.0314,203775.118,3246.540523,17836.18126,169.28912,18666.78912,43868.37504,83787.17506,19756.2659,48436.05522,1759.801118,194045.7624,456022.3093,120520072.3,150.5113855,662.0208487,12.2734612,1353.342211,3180.45719,5358.605097,64.93081046,356.7236252,3.3857824,373.3357824,877.3675008,1675.743501,720020.194
3,container_ship,1995,0,20.69,13.14,0.22,7.33,10.6,4.13,13.59,46513.8,8376.9,FALSE,C3,66.1,893.4732419,7624.007238,45.5200746,5599.924142,10038.6089,24201.5336,820.6357493,7002.484909,40.7284878,5010.458443,8981.913226,21856.22081,82549.15822,475017.2197,3306.194892,406731.3324,729120.0148,1696723.92,1757.811487,8486.961567,100.6233228,12378.77968,22190.60915,44914.78521,6798.165971,38079.4626,263.537274,32420.61346,58118.26205,135680.0413,2913.499702,67061.25455,95.831736,11789.31398,21133.91347,102993.8134,17820.50613,85688.7315,1031.953711,126951.9559,227578.2674,74178600.87,140.8191523,810.3234925,6.94780086,854.7252638,1532.208727,3345.024436,58.26999403,1341.225091,1.91663472,235.7862797,422.6782694,2059.876269,459071.4146
12,container_ship,2018,0,19.47,12.67,0.25,6.55,9.39,4.62,12.88,53461.1,13076.4,FALSE,C3,72.8,952.8946966,7255.463763,80.74677,7811.318304,15109.83251,31210.25604,875.2130637,6663.985738,72.24711,6989.074272,13519.32382,28119.844,17607.83678,100551.2641,849.966,82224.4032,159050.8685,360284.3386,1874.71674,10354.74397,178.49286,17267.12467,33400.68238,63075.76062,7250.285735,38724.68034,467.4813,45223.42176,87477.97766,179143.8468,3107.265315,54396.5855,169.9932,16444.88064,31810.1737,105928.8983,19540.27572,107318.3029,1882.043706,182066.0127,352179.6001,104197093.4,150.1844902,857.643135,12.324507,1192.253846,2306.237593,4518.643572,62.1453063,1087.93171,3.399864,328.8976128,636.2034739,2118.577967,662986.2351
4,container_ship,2019,0,21.68,14.48,0.24,6.96,9.69,4.35,11.7,55621.3,10460.9,TRUE,SV,60.9,1186.049655,1427.719826,62.0122152,6640.077197,13814.41348,23130.27237,1089.360824,1311.329623,55.4846136,5941.121702,12360.26469,20757.56145,25268.01439,117703.3235,652.76016,69895.54944,145414.8787,358934.5262,2717.7524,7850.469467,137.0796336,14678.06538,30537.12453,55920.49141,13483.35221,3342.487887,359.018088,38442.55219,79978.1833,135605.5937,3503.548213,14324.94809,130.552032,13979.10989,29082.97574,61021.13396,26706.06756,77142.85085,1362.657832,145909.2079,303558.2371,92467221.49,215.5212992,1003.940112,9.46502232,1013.485467,2108.515741,4350.927642,70.07096426,286.4989618,2.61104064,279.5821978,581.6595149,1220.422679,554679.0213
6,container_ship,2008,0,21.33,15.41,0.24,5.68,9.77,5.33,14.05,39073.3,9616.1,FALSE,SV,76.7,580.1814979,5439.872631,57.0042408,4981.293658,13514.39001,24572.74204,532.8840932,4996.404753,51.0037944,4456.946957,12091.82264,22129.06224,50450.56504,354774.302,3660.272304,319851.4875,867766.0955,1596502.722,1141.444034,7763.595843,126.0093744,11011.28072,29873.91476,49916.24473,4414.424441,38932.36,330.024552,28839.06854,78241.20533,150757.0829,1891.896189,40784.5048,120.008928,10486.93402,28451.34739,81734.69133,11703.05442,79149.27155,1306.956954,114207.9307,309849.3332,82477111.39,91.44164913,643.0284224,8.70064728,760.3027162,2062.722686,3566.196121,37.83792378,815.690096,2.40017856,209.7386803,569.0269478,1634.693827,516216.5468
11,container_ship,2020,0,21.61,15.99,0.24,5.38,9.86,5.63,14.29,39366.2,9505.5,FALSE,SV,68.5,571.0664126,4861.633981,56.348604,4663.930608,13861.75658,24014.73619,524.5120854,4465.305123,50.417172,4172.990544,12402.62431,21615.84924,10552.31414,70458.46349,593.1432,49094.0064,145913.2272,276611.1544,1123.511094,7501.754053,124.560072,10309.74134,30641.77771,49701.34428,4345.07053,34769.43846,326.22876,27001.70352,80252.27496,146694.7162,1862.173084,33804.52017,118.62864,9818.80128,29182.64544,74786.76861,11282.05616,74860.17797,1265.329312,104730.3339,311271.0109,82121358.91,90.00503241,600.9692474,8.6005764,711.8630928,2115.741794,3527.179743,37.24346169,676.0904033,2.3725728,196.3760256,583.6529088,1495.735372,503408.9082
3,container_ship,2006,0,19.69,13.57,0.23,5.89,10.13,5.14,14.07,38383.7,6640.9,TRUE,C3,69.6,460.7359828,1663.033015,37.7269529,3567.278971,8218.671586,13947.44651,423.1759842,1527.459672,33.7556947,3191.775922,7353.548261,12529.71553,51661.47176,303331.5786,2422.467502,229056.8603,527725.2281,1114197.606,1204.621639,4349.148775,83.3964222,7885.564042,18167.58982,31690.3207,4751.010349,20214.75709,218.419201,20652.66773,47581.78286,93418.63723,2055.915713,14747.73445,79.425164,7510.060992,17302.4665,41695.60282,12212.32622,44091.20829,855.2813106,80871.28165,186319.744,52409748.6,93.63641756,549.7884863,5.75832439,544.4794219,1254.428821,2448.091471,41.11831426,294.9546891,1.58850328,150.2012198,346.0493299,833.9120564,324349.8414
10,container_ship,2008,0,19.39,13.39,0.24,5.76,10.04,5.26,13.74,34372.2,6614,FALSE,C3,85.4,592.2121798,4169.412252,39.207792,3474.413568,8076.805152,16352.05094,543.934013,3829.514514,35.080656,3108.685824,7226.615136,14743.83014,51496.71129,284358.8919,2517.55296,223093.9238,518615.9098,1080082.99,1165.113093,6433.619929,86.669856,7680.282624,17853.99034,33219.67584,4505.962238,22237.75397,226.99248,20115.02592,46760.45088,93846.18548,1931.126673,28991.27765,82.54272,7314.55488,17003.80032,55323.30224,12625.87798,69282.89843,950.1133199,84194.65728,195723.3439,54839341.6,93.33778921,515.4004915,5.9843472,530.3052288,1232.775523,2377.80338,38.62253347,579.825553,1.6508544,146.2910976,340.0760064,1106.466045,362776.8909
1,container_ship,2011,0,20.33,14,0.25,6.08,9.6,4.98,13.37,55242.6,15581.8,TRUE,SV,67.7,620.8623939,1245.529237,96.217615,8640.045773,19894.84224,30497.49726,570.2486117,1143.991527,86.089445,7730.56727,17800.64832,27331.54517,77301.04904,434893.8204,5317.28925,477476.2138,1099451.808,2094440.18,1869.233436,6848.675114,212.69157,19099.04855,43978.07232,72007.72099,12525.63295,2915.954735,557.04935,50021.31763,115180.6656,181200.6203,2055.226304,12496.94886,202.5634,18189.57005,41883.8784,74828.18701,18677.71632,68433.19218,2149.930087,193057.1067,444539.3904,119161254.5,155.6757238,875.8278328,14.6858465,1318.743828,3036.581184,5401.514416,41.10452608,249.9389773,4.051268,363.791401,837.677568,1496.56374,726857.3357
12,container_ship,2011,0,20.29,14.04,0.19,6.06,12.15,5,15.98,31068.4,6187.3,FALSE,C3,77.6,477.407042,4594.909051,29.0369989,3419.547466,7922.51591,16443.41647,438.4879897,4220.324074,25.9804727,3059.595101,7088.566867,14832.9545,37362.29025,242502.6807,1604.676255,188974.9915,437823.2477,908267.8864,939.2464631,5115.002557,64.1870502,7558.999661,17512.92991,31190.36564,3632.444885,22950.09198,168.108941,19797.38006,45867.19738,92415.22324,1556.762094,40417.11345,61.130524,7199.047296,16678.98086,65913.03423,9789.817556,53096.34507,676.7936479,79702.72725,184657.8037,51537531.9,75.24350119,488.3734542,4.43196299,521.930929,1209.226113,2299.20596,31.13524187,808.342269,1.22261048,143.9809459,333.5796173,1318.260685,327923.4873
8,container_ship,2006,0,18.19,12.66,0.25,5.28,9.32,5.74,13.24,45735.2,10477.2,FALSE,SV,75,733.8244809,5829.078796,64.69671,5045.148979,12096.8913,23769.64027,674.001833,5353.882155,57.88653,4514.080666,10823.53432,21423.38551,63810.82443,425020.5982,4154.2098,323951.6713,776747.7573,1593685.061,1443.719903,9829.781945,143.01378,11152.43459,26740.49656,49309.44678,5583.447137,39820.10113,374.5599,29208.75725,70034.63386,145021.4993,2392.905916,34828.07679,136.2036,10621.36627,25467.13958,73445.69217,15114.69054,102910.6213,1514.635139,118113.5784,283204.1482,81498360.74,115.6571193,770.3498342,9.874761,770.0490547,1846.36762,3512.298389,47.85811832,696.5615359,2.724072,212.4273254,509.3427917,1468.913843,520857.6735
5,container_ship,2007,0,20.62,14.58,0.22,5.82,10.77,5.2,13.51,28579.4,7240.1,TRUE,C3,74.6,468.8831873,1413.58822,39.3427034,3842.929238,9627.13201,15391.87536,430.6590144,1298.35005,35.2013662,3438.410371,8613.749693,13816.37049,47907.63001,254946.6677,2526.215692,246756.509,618163.2132,1170300.236,1153.095882,3708.108229,86.9680812,8494.896211,21281.02865,34724.09706,4325.702231,17129.22923,227.773546,22248.5377,55736.02742,99667.27013,1815.648212,12292.07148,82.826744,8090.377344,20267.64634,42548.57011,11470.59682,36886.97108,875.1738012,85485.50808,214154.4172,57450322.94,86.83257939,462.0908351,6.00493894,586.5523574,1469.404359,2610.88507,36.31296423,245.8414295,1.65653488,161.8075469,405.3529267,850.9714022,348872.6669
6,container_ship,2007,0,20.58,14.76,0.26,5.56,9.1,5.45,11.41,46581.6,12935.9,FALSE,SV,74,1130.505856,6751.230598,83.0743498,6559.432685,17413.17022,31937.41371,1038.345053,6200.858539,74.3296814,5868.966086,15580.20493,28762.70429,98304.85707,528357.1773,5334.247724,421184.625,1118108.825,2171289.732,2224.147391,12362.76767,183.6380364,14499.79857,38492.27101,67762.62268,8601.674993,41730.62077,480.956762,37975.66291,100813.0908,189602.0062,3686.43214,33191.66883,174.893368,13809.33197,36659.30573,87521.63203,22803.84949,126753.602,1904.675821,150390.498,399238.0845,112014883.9,178.1775534,957.6473838,12.67976918,1001.176568,2657.799665,4807.480939,73.7286428,663.8333766,3.49786736,276.1866394,733.1861146,1750.432641,701090.7098
7,container_ship,1995,0,18.12,13.15,0.25,4.72,9.52,6.41,14.02,31603.3,9314.9,TRUE,SV,80.8,273.0915863,1127.952364,57.5195075,4009.729114,11171.17327,16639.46584,250.8286852,1035.999725,51.4648225,3587.652365,9995.260296,14921.20589,47098.40401,380498.5919,4177.73265,291232.9567,811379.9534,1534387.639,913.3726207,5522.005417,127.148385,8863.611725,24694.1725,40120.31064,5887.300502,2395.045464,333.007675,23214.22118,64675.21368,96504.7885,1038.935383,8981.42049,121.0937,8441.534976,23518.25952,42101.24407,9194.001111,55584.46004,1294.736041,90257.04539,251457.6582,66362676.89,80.34433626,649.0858332,8.77929325,612.0112858,1705.073815,3055.294564,20.77870765,179.6284098,2.421874,168.8306995,470.3651904,842.0248814,407787.9008
4,container_ship,2013,0,18.42,12.37,0.22,5.83,10.55,5.19,14.1,27949.1,7479.9,TRUE,C3,90,364.9212027,1226.063019,40.6457766,3977.03291,8438.404306,14047.06721,335.1721916,1126.112229,36.3672738,3558.397867,7550.151221,12606.20078,35235.19235,201266.7607,2246.21397,219783.3977,466332.8695,924864.4342,941.7171804,3206.388826,89.8485588,8791.335907,18653.31478,31682.60525,3642.000145,14903.23155,235.317654,23024.92738,48853.91966,90659.39639,1529.949142,10872.69565,85.570056,8372.700864,17765.0617,38625.97741,9253.809379,31507.66664,893.1512229,87391.41196,185425.6888,52423700.58,70.95976238,405.3288931,6.20382906,607.0208126,1287.966973,2377.48027,30.59898283,217.453913,1.71140112,167.4540173,355.3012339,772.5195481,314471.728
1,container_ship,2014,0,18.77,12.83,0.27,5.67,8.83,5.34,13.34,27897.3,5880.5,FALSE,C3,91.2,401.9373658,3808.460928,39.2170545,3040.830072,6880.749528,14171.19495,369.1707327,3497.98857,35.0889435,2720.742696,6156.460104,12779.45105,31455.96776,233767.4227,2167.258275,168045.8724,380251.9476,815688.4687,790.7680783,5876.653265,86.690331,6721.834896,15210.0779,28686.02447,3058.219087,20312.60331,227.046105,17604.80568,39835.91832,81038.5925,1310.665323,26481.46585,82.56222,6401.74752,14485.78848,48762.2294,7901.496709,58353.57163,876.2836765,67945.68814,153746.5924,47349850.77,63.34882395,470.7816151,5.98576095,464.1266952,1050.219665,2054.46256,26.21330646,529.629317,1.6512444,128.0349504,289.7157696,975.2445879,288823.6326
8,container_ship,2014,0,22.62,15.68,0.24,6.7,9.69,4.52,14.12,44765.8,8917,FALSE,SV,82.3,638.9143696,7838.592478,52.859976,5448.64368,12751.45267,26730.46318,586.828959,7199.576787,47.295768,4875.10224,11409.1945,24117.99825,50001.99414,413692.5602,2921.2092,301109.256,704685.5424,1472410.562,1256.994575,8725.835512,116.848368,12044.37024,28187.4217,50331.47039,4861.304986,52498.26278,306.03144,31544.7792,73824.19968,163034.5781,2083.416423,68948.76003,111.28416,11470.8288,26845.16352,109459.4529,13159.81305,90980.24042,1237.521616,127559.9204,298528.2914,83158207.37,100.6984604,833.1308503,8.0681016,831.635088,1946.274355,3719.806856,41.66832845,1378.975201,2.2256832,229.416576,536.9032704,2189.189059,531465.7869
7,container_ship,2004,0,18.59,12.58,0.25,5.76,9.28,5.26,13.25,50860.3,9860.6,FALSE,C3,69.3,803.7723145,6879.533488,60.889205,5179.891507,11313.02694,24237.11345,738.2473975,6318.701954,54.479815,4634.63977,10122.182,21868.25093,69893.24474,469192.3947,3909.7279,332603.5599,726415.4139,1602014.341,1581.334662,10615.47793,134.59719,11450.28649,25007.74376,48789.44003,6115.658914,36692.3115,352.51645,29988.84557,65496.47174,138645.8042,2620.996678,47835.63087,128.1878,10905.03475,23816.89882,85306.74892,15917.7014,106187.4658,1370.586287,116596.8298,254650.715,80510388.67,126.6815061,850.4112155,9.2936155,790.6150195,1726.725164,3503.726521,52.41993355,956.7126174,2.563756,218.100695,476.3379763,1706.134978,494723.2983
7,container_ship,1997,0,17.53,12.15,0.24,5.14,9.93,5.89,12.84,57752.3,15141.7,TRUE,C3,68.5,920.1224486,4165.125879,89.7599976,7097.944426,16778.21494,29051.16769,845.1124664,3825.577574,80.3115768,6350.792381,15012.08705,26113.88105,102449.5313,740415.8827,6519.410352,515534.9109,1218628.243,2583547.978,2320.821672,11098.78824,198.4168368,15690.19294,37088.68565,66396.90533,8885.797894,49743.11039,519.663144,41093.36246,97137.03384,197378.9677,3692.799125,32837.32978,188.968416,14943.0409,35322.55776,86984.69598,23361.37142,111720.309,2020.453738,159771.2649,377669.4296,109773898.8,174.7668475,1263.062388,13.70021016,1083.370465,2560.885438,5095.785348,73.8559825,656.7465957,3.77936832,298.8608179,706.4511552,1739.69392,674542.8285
5,container_ship,2005,0,19.61,13.65,0.21,5.75,11.47,5.27,16.22,57164.3,15245.9,FALSE,SV,71.5,781.0875429,8982.097186,79.0804833,7994.94996,18979.31599,36816.53116,717.411928,8249.861003,70.7562219,7153.37628,16981.49326,33172.89869,67920.65591,526714.0031,5077.799454,513359.9448,1218671.869,2331744.272,1536.70484,9998.77246,174.8094894,17673.04728,41954.27746,71337.61153,5943.057392,60156.78193,457.834377,46286.5524,109880.2505,222724.4766,2547.024596,79007.10046,166.485228,16831.4736,39956.45472,138508.5386,15286.60532,99058.33434,1759.136033,177846.7198,422192.6478,117930339.6,123.1061888,954.6691306,12.07017903,1220.281836,2896.842967,5206.970302,50.94049193,1580.142009,3.32970456,336.629472,799.1290944,2770.170772,716143.4433
5,container_ship,1996,0,20.58,14.48,0.3,5.8,7.97,5.22,12.44,26151.8,7258.9,TRUE,C3,91.2,284.7185416,1670.255035,53.788449,3839.667744,9585.929126,15434.3589,261.507791,1534.09294,48.126507,3435.492192,8576.883955,13856.10339,38932.1658,312444.3799,3906.73998,278881.1309,696241.1681,1330405.585,769.2764887,4381.393643,118.900782,8487.686592,21189.9486,34947.2061,3148.409381,20082.50821,311.40681,22229.65536,55497.48442,101269.4642,1547.383378,14120.51358,113.23884,8083.51104,20180.90342,44045.55026,7652.494975,43584.58022,1196.51771,85412.95652,213237.8639,57814540.47,66.4136946,532.9933539,8.2098159,586.0545504,1463.115498,2656.786913,30.94766757,282.4102716,2.2647768,161.6702208,403.6180685,880.9110053,351084.4133
12,container_ship,2001,0,18.37,12.81,0.29,5.27,8.01,5.75,12.67,25061.8,7104.9,FALSE,C3,80.3,337.9059074,3361.832744,50.8923987,3414.785458,8300.455733,15465.87224,310.3592302,3087.770292,45.5353041,3055.334357,7426.72355,13925.72273,29383.12239,250853.5597,3267.827706,219265.1715,532976.6313,1035746.312,664.793144,5854.319639,112.4989866,7548.473117,18348.37583,32528.46072,2571.023209,16578.06241,294.640203,19769.81054,48055.27003,87268.8064,1101.867089,18665.87511,107.141892,7189.022016,17474.64365,44538.54975,6929.175512,61019.89566,1186.198763,79591.73449,193466.8157,53780304.26,53.25690932,454.6720769,7.76778717,521.2040962,1266.911664,2303.812534,22.03734179,373.3175022,2.14283784,143.7804403,349.492873,890.7709951,342193.8201
