type,year,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4
cruise_ship,2023,0,21.3,15.02,0.24,6.04,9.64,5.01,16.6,43862.4,8772.5,TRUE,C3,202.1,292.9986837,1130.415079,320.0208,8053.8568,20027.9684,,269.4961154,1039.740073,286.3344,7206.0824,17919.7612,,6593.088871,34463.78554,3368.64,84777.44,210820.72,,868.0488021,3183.38462,707.4144,17803.2624,44272.3512,,2562.604586,10735.3381,1852.752,46627.592,115951.396,,1484.372729,8630.512652,673.728,16955.488,42164.144,,1422214.621,5215670.064,1172286.72,29502549.12,73365610.56,,73.53829894,384.4037618,48.84528,1229.27288,3056.90044,,29.68745458,172.610253,13.47456,339.10976,843.28288,1398.164908
bulk_carrier,2024,0,26.93,21.49,0.21,5.23,11.02,5.79,18.74,43509.4,8701.9,FALSE,C3,915.6,347.4401625,5434.270066,59.0249877,3891.185114,15988.82755,,319.5706308,4998.36605,52.8118311,3481.586681,14305.79307,,4830.718837,50952.78351,621.31566,40959.8433,168303.4479,,745.0454822,6593.593541,130.4762886,8601.567093,35343.72406,,2043.765662,20984.06363,341.723613,22527.91382,92566.89634,,928.9843918,39194.44886,124.263132,8191.96866,33660.68958,,1220685.491,10758876.21,216217.8497,14254025.47,58569599.87,,53.88109472,568.3195084,9.00907707,593.9177279,2440.399995,,18.57968784,783.8889771,2.48526264,163.8393732,673.2137916,1642.007092
oil_tanker,2022,0,19.33,13.36,0.25,5.72,9.57,5.29,16.91,27339.8,5468,TRUE,SV,347.8,113.5214733,340.2144523,62.3352,1961.065392,4580.390496,,104.4154728,312.924523,55.7736,1754.637456,4098.244128,,4316.368145,22655.42905,656.16,20642.7936,48214.6368,,521.643745,2092.658809,137.7936,4334.986656,10125.07373,,1417.314913,631.9773108,360.888,11353.53648,26518.05024,,532.7320041,3064.132416,131.232,4128.55872,9642.92736,,854663.1931,3428620.542,228343.68,7183692.173,16778693.61,,35.92843749,138.8435001,9.51432,299.3205072,699.1122336,,10.65464008,61.28264832,2.62464,82.5711744,192.8585472,349.99165
other_ship,2020,0,19.78,12.47,0.32,6.99,7.27,4.33,16.51,16577.7,3315.5,TRUE,C3,1002.5,67.75913617,324.4468933,34.269008,1981.491998,3534.936368,,62.32391135,298.4217415,30.661744,1772.913893,3162.837803,,1837.105991,10109.04694,360.7264,20857.8105,37209.8565,,194.340993,922.0638145,75.752544,4380.140205,7814.069865,,622.7861781,3127.198972,198.39952,11471.79578,20465.42108,,446.1413712,2560.707714,72.14528,4171.5621,7441.9713,,318409.0584,1510713.033,125532.7872,7258518.054,12949030.06,,20.4907976,112.7547544,5.2305328,302.4382523,539.5429193,,8.922827424,51.21415429,1.4429056,83.431242,148.839426,293.8505553
general_cargo_ship,2012,0,23.35,17.54,0.17,5.64,13.61,5.37,21,14251.9,2850.4,TRUE,SV,303.7,70.29988934,92.99512315,15.6515464,1374.519888,4274.659368,,64.66086079,85.5356213,14.0040152,1229.833584,3824.695224,,8102.393663,26249.38221,864.95388,75960.3096,236231.1756,,272.4079491,592.8623909,34.5981552,3038.412384,9449.247024,,1153.527596,177.4151793,90.614216,7957.74672,24748.02792,,240.7304589,887.0758965,32.950624,2893.72608,8999.28288,,446314.2707,971348.1067,57334.08576,5035083.379,15658752.21,,19.12652961,38.97757727,2.38892024,209.7951408,652.4480088,,4.814609177,17.74151793,0.65901248,57.8745216,179.9856576,261.0753188
other_ship,2022,0,30.32,23.01,0.2,7.11,11.73,4.26,18.71,19768.3,3953.7,FALSE,C3,1937.5,182.1854121,2261.598428,25.540902,2403.473999,7778.331464,,167.571609,2080.186789,22.852386,2150.476736,6959.559731,,2533.059205,19971.04075,268.8516,25299.7263,81877.1733,,390.6756697,2195.354562,56.458836,5312.942523,17194.20639,,1071.678895,7772.613592,147.86838,13914.84947,45032.44532,,487.1267703,17568.8089,53.77032,5059.94526,16375.43466,,640084.5761,3575078.416,93560.3568,8804304.752,28493256.31,,28.25335267,222.753916,3.8983482,366.8460314,1187.219013,,9.742535405,351.3761779,1.0754064,101.1989052,327.5086932,790.9017181
cruise_ship,2016,0,27.35,21.05,0.23,6.07,10.11,4.99,17.43,39964.5,7992.9,FALSE,SV,444.2,335.4324944,7759.642005,279.431784,7374.569256,25574.08284,,308.5261446,7137.210828,250.017912,6598.298808,22882.07412,,4663.767302,68521.50441,2941.3872,77627.0448,269200.872,,719.2964186,7532.356436,617.691312,16301.67941,56532.18312,,1164.148069,35759.59608,1617.76296,42694.87464,148060.4796,,896.8783274,60279.34305,588.27744,15525.40896,53840.1744,,1178498.122,12266248.64,1023602.746,27014211.59,93681903.46,,52.01894299,764.2783184,42.6501144,1125.59215,3903.412644,,17.93756655,1205.586861,11.7655488,310.5081792,1076.803488,2622.601644
reefer_ship,2005,0,17.8,11,0.25,6.55,9.34,4.62,17.44,27904.8,5581,TRUE,C3,1554.4,154.2952091,527.3833298,53.0195,4653.521515,7815.0743,,141.9185881,485.0798542,47.4385,4163.677145,6992.4349,,17779.47156,77104.45538,3404.41,298805.0657,501810.034,,455.4810862,1498.80025,117.201,10286.73177,17275.4274,,1390.896461,5083.212818,306.955,26941.44035,45245.167,,884.044361,4162.390175,111.62,9796.8874,16452.788,,746262.029,2455640.31,194218.8,17046584.08,28627851.12,,42.2626783,183.2810825,8.09245,710.2743365,1192.82713,,17.68088722,83.2478035,2.2324,195.937748,329.05576,628.1545987
cruise_ship,2012,0,24.24,17.97,0.26,6.01,9.15,5.04,17,16282.9,3256.6,TRUE,SV,389.1,59.25219803,181.2075448,128.700832,2974.969232,8895.207504,,54.49934792,166.6721802,115.153376,2661.814576,7958.869872,,9634.423243,48731.72222,7112.4144,164406.1944,491577.2568,,280.5897872,1114.607455,284.496576,6576.247776,19663.09027,,617.2103962,336.6084423,745.11008,17223.50608,51498.56976,,297.0531318,1632.040932,270.94912,6263.09312,18726.75264,,459719.4268,1826177.301,471451.4688,10897782.03,32584549.59,,19.14342405,73.95185475,19.6438112,454.0742512,1357.689566,,5.941062637,32.64081865,5.4189824,125.2618624,374.5350528,543.7977789
cruise_ship,2007,0,27.85,21.56,0.26,6.03,9.17,5.02,17.48,29756,5951.2,FALSE,SV,1672.5,240.1989292,5793.59141,235.191424,5454.631872,19502.79654,,220.9316354,5328.864826,210.434432,4880.460096,17449.87059,,14716.86162,240059.8611,15101.76512,350244.7834,1252284.831,,497.1631964,5623.892896,519.896832,12057.6073,43111.44499,,1022.104804,26699.23284,1361.63456,31579.44768,112910.9274,,820.954257,45006.44281,495.13984,11483.43552,41058.51904,,814554.1646,9158364.873,861543.3216,19981177.8,71441823.13,,34.98270385,570.634096,35.8976384,832.5490752,2976.74263,,16.41908514,900.1288562,9.9027968,229.6687104,821.1703808,1977.289829
oil_tanker,2008,0,20.14,13.65,0.26,6.23,8.95,4.86,14.24,39185.5,7837.1,TRUE,C3,1494.8,354.7649849,1488.153527,92.9166576,3061.335839,6707.421221,,326.3079005,1368.782924,83.1359568,2739.089961,6001.376882,,34563.34227,209568.1966,5966.227488,196569.9855,430687.0468,,1044.767071,4241.926603,205.3947168,6767.163434,14826.93112,,3060.717516,14198.3084,537.938544,17723.52328,38832.43865,,1618.891909,11160.66621,195.614016,6444.917556,14120.88678,,1711750.538,6949989.472,340368.3878,11214156.55,24570343,,82.15876441,498.15391,14.18201616,467.2565228,1023.764292,,32.37783819,223.2133242,3.91228032,128.8983511,282.4177356,670.8195294
bulk_carrier,2023,0,24.73,16.47,0.29,7.97,8.1,3.8,15.09,46061.8,9212.4,TRUE,C3,413.7,297.4805476,909.9174548,86.2925508,6277.651794,12972.76349,,273.6184716,836.9294237,77.2091244,5616.846342,11607.20944,,7305.307425,28351.01354,908.34264,66080.5452,136555.4052,,878.1657167,2585.945424,190.7519544,13876.91449,28676.63509,,2681.642828,8770.288721,499.588452,36344.29986,75105.47286,,1704.434001,7181.553264,181.668528,13216.10904,27311.08104,,1438790.214,4236823.301,316103.2387,22996029.73,47521281.01,,81.48227513,316.2228433,13.17096828,958.1679054,1980.053375,,34.08868001,143.6310653,3.63337056,264.3221808,546.2216208,991.8969175
other_ship,1995,0,29.92,23.7,0.24,5.98,9.74,5.06,16.48,37429.6,7485.9,FALSE,SV,76.2,341.2318017,5161.810037,58.0306968,3827.465811,15169.05347,,313.4139918,4741.010306,51.9222024,3424.574673,13572.311,,31526.85124,321608.9093,4214.861136,277994.8852,1101752.304,,671.3364794,5746.070541,128.2783824,8460.713898,33531.59187,,2596.328926,34570.75495,335.967192,22159.01259,87820.83585,,1112.712397,45403.61073,122.169888,8057.82276,31934.8494,,1099730.752,9374342.527,212575.6051,14020611.6,55566637.96,,53.78109918,548.6269629,8.85731688,584.1921501,2315.276582,,22.25424794,908.0722145,2.44339776,161.1564552,638.696988,1732.623303
bulk_carrier,2021,0,25.49,19.5,0.21,5.78,11.46,5.24,18.68,33517.5,6703.5,FALSE,C3,1080.1,303.9175339,5829.507114,45.4698405,3312.802665,11176.41038,,279.5391221,5361.899591,40.6835415,2964.086595,9999.946125,,4225.59138,51477.45181,478.6299,34871.607,117646.425,,651.7162091,5658.756603,100.512279,7323.03747,24705.74925,,1787.750199,20034.72662,263.246445,19179.38385,64705.53375,,812.613727,45285.44731,95.72598,6974.3214,23529.285,,1067774.437,9215139.521,166563.2052,12135319.24,40940955.9,,47.13159617,574.1715779,6.94013355,505.6383015,1705.873163,,16.25227454,905.7089462,1.9145196,139.486428,470.5857,1533.947868
ro_ro_ship,2024,0,26.54,19.94,0.24,6.36,9.86,4.76,19.03,20879.8,4176,TRUE,SV,590.7,59.95858765,143.7908576,28.56384,2270.82528,7119.53712,,55.14907527,132.2568316,25.55712,2031.79104,6370.11216,,2627.806039,10050.18915,300.672,23903.424,74942.496,,296.2799031,916.6952925,63.14112,5019.71904,15737.92416,,490.7096687,274.3227808,165.3696,13146.8832,41218.3728,,327.6044663,1371.613904,60.1344,4780.6848,14988.4992,,485426.1754,1501917.225,104633.856,8318391.552,26079988.61,,20.2138926,60.26788366,4.359744,346.599648,1086.666192,,6.552089327,27.43227808,1.202688,95.613696,299.769984,430.5707354
reefer_ship,1994,0,17.5,10.84,0.23,6.43,10.38,4.71,18.16,43363.6,8672.7,TRUE,SV,1817.7,174.1443163,336.5850499,75.799398,7098.943185,11967.73626,,157.3817618,304.186489,67.820514,6351.686008,10707.97455,,32452.30553,119436.8571,5505.42996,515607.4524,869235.5807,,784.2081751,2145.796582,167.556564,15692.40073,26454.99594,,2294.607462,642.1336406,438.83862,41099.14476,69286.89412,,782.2525438,3210.668203,159.57768,14945.14355,25195.23422,,1284849.803,3515681.682,277665.1632,26004549.77,43839707.55,,54.01267564,141.074815,11.5693818,1083.522907,1826.654481,,15.64505088,64.21336406,3.1915536,298.902871,503.9046845,885.857524
ro_ro_ship,1995,0,23.09,17.14,0.25,5.7,9.44,5.31,17.08,18079.3,3615.9,FALSE,SV,177.7,151.2590873,2507.297883,25.7632875,1762.208865,5298.992973,,136.6993891,2265.953702,23.0513625,1576.713195,4741.204239,,10374.92963,119352.9654,1871.22825,127992.0123,384874.2265,,321.2977435,3042.193879,56.950425,3895.40907,11713.56341,,579.4347835,12982.35994,149.155875,10202.26185,30678.38037,,450.221277,18083.78264,54.2385,3709.9134,11155.77468,,521402.024,4963998.334,94374.99,6455249.316,19411047.94,,22.79340601,262.2148482,3.93229125,268.9687215,808.7936643,,9.00442554,361.6756528,1.08477,74.198268,223.1154936,669.0786099
bulk_carrier,1990,0,19.3,12.95,0.27,6.08,8.7,4.98,15.78,19587.6,3917.5,FALSE,C3,1795.7,175.6827916,3030.967925,34.1645175,2036.4732,4337.553938,,158.7721486,2739.217002,30.5682525,1822.1076,3880.969313,,12050.16262,144280.8261,2481.42285,147912.264,315043.3913,,373.1774766,3677.581403,75.521565,4501.6776,9588.277125,,501.8951228,11703.87614,197.794575,11790.108,25112.15438,,522.9182074,21860.73123,71.9253,4287.312,9131.6925,,605592.4623,6000770.722,125150.022,7459922.88,15889144.95,,26.47384213,316.9806028,5.21458425,310.83012,662.0477063,,10.45836415,437.2146245,1.438506,85.74624,182.63385,717.4915847
other_ship,1990,0,29.07,23.11,0.23,5.73,10.39,5.28,15.86,22664.5,4532.9,FALSE,SV,833.6,274.0644334,2768.809454,33.6749141,2220.735704,8956.579774,,247.6838997,2502.293036,30.1301863,1986.974051,8013.781903,,19345.72471,139784.555,2445.862182,161295.5406,650530.531,,587.6996674,3881.402893,74.4392838,4908.994713,19798.75529,,1612.143726,15113.80969,194.960029,12856.89092,51853.88291,,732.7926027,18472.14656,70.894556,4675.23306,18855.95742,,962889.48,6327824.274,123356.5274,8134905.524,32809365.91,,42.50197096,307.1024313,5.13985531,338.9543969,1367.056913,,14.65585205,369.4429311,1.41789112,93.5046612,377.1191484,856.1404839
bulk_carrier,2018,0,21.18,14.48,0.23,6.47,10.3,4.68,18.79,22524.9,4505,TRUE,SV,528.1,76.59578745,155.8000891,33.467645,2492.098425,5577.3702,,70.45174033,143.3027558,29.944735,2229.772275,4990.2786,,3083.970319,10889.56831,352.291,26232.615,58709.16,,362.7206485,993.2565301,73.98111,5508.84915,12328.9236,,797.8727859,297.2338743,193.76005,14427.93825,32290.038,,384.0029451,1486.169372,70.4582,5246.523,11741.832,,594282.9578,1627355.462,122597.268,9128950.02,20430787.68,,24.74685646,65.30138148,5.1082195,380.3729175,851.28282,,7.680058902,29.72338743,1.409164,104.93046,234.83664,378.5797103
general_cargo_ship,2024,0,19.06,12.04,0.25,6.77,9.6,4.47,18.02,20682.2,4136.4,FALSE,SV,880.1,162.2746446,2913.484732,33.40143,2394.293094,4258.092888,,149.2579619,2679.782748,29.88549,2142.262242,3809.872584,,2154.593248,25727.52155,351.594,25203.0852,44822.0304,,341.7094205,2828.146641,73.83474,5292.647892,9412.626384,,669.737643,13426.52627,193.3767,13861.69686,24652.11672,,531.6122674,22632.86702,70.3188,5040.61704,8964.40608,,554721.7653,4605564.034,122354.712,8770673.65,15598066.58,,24.03200162,286.9608173,5.098113,365.4447354,649.9194408,,10.63224535,452.6573404,1.406376,100.8123408,179.2881216,744.7964242
bulk_carrier,2007,0,27.08,21.16,0.26,5.66,9.2,5.35,15.9,5489.5,1097.9,FALSE,SV,949.7,52.73755906,683.9420089,9.2201642,531.306747,1986.298722,,48.50727358,629.0803504,8.2496206,475.379721,1777.214646,,3406.900507,31913.26938,592.031596,34115.48586,127541.2864,,111.9809101,958.7711023,20.3814156,1174.467546,4390.765596,,188.4135977,3733.362491,53.379898,3075.98643,11499.62418,,145.1568549,4562.927581,19.410872,1118.54052,4181.68152,,183469.9699,1563077.893,33774.91728,1946260.505,7276125.845,,8.098370058,75.85941081,1.40728822,81.0941877,303.1719102,,2.903137098,91.25855163,0.38821744,22.3708104,83.6336304,200.554347
oil_tanker,2000,0,21.91,14.71,0.24,6.96,10,4.35,18.98,16631.6,3326.3,TRUE,C3,1391,84.05992159,218.8987644,36.4030272,1451.57071,3067.903037,,77.31714713,201.34004,32.5711296,1298.773793,2744.965875,,9686.243621,32472.49178,2337.457536,93206.11925,196991.6687,,248.1457759,614.6947096,80.4698496,3208.735253,6781.680398,,757.7594154,2115.408228,210.754368,8403.830424,17761.5439,,481.6267471,1762.84019,76.637952,3055.938336,6458.743236,,406563.0293,1007118.265,133350.0365,5317332.705,11238213.23,,23.02467746,77.18870997,5.55625152,221.5555294,468.2588846,,9.632534941,35.25680379,1.53275904,61.11876672,129.1748647,236.7157292
container_ship,2016,0,24.82,18.17,0.21,6.44,11.37,4.7,19.83,18375.9,3675.2,TRUE,C3,539.5,103.379961,247.5031952,19.0632624,2158.547866,6090.188621,,95.08745072,227.6499977,17.0566032,1931.332301,5449.116134,,2364.092831,7824.680847,200.66592,22721.55648,64107.24864,,306.2773189,695.0194767,42.1398432,4771.526861,13462.52221,,912.1761261,2391.837601,110.366256,12496.85606,35258.98675,,538.2857522,1993.198001,40.133184,4544.311296,12821.44973,,501805.9813,1138722.684,69831.74016,7907101.655,22309322.53,,26.36872773,87.27528637,2.90965584,329.462569,929.5551053,,10.76571504,39.86396001,0.80266368,90.88622592,256.4289946,398.7475592
container_ship,2019,0,22.29,15.26,0.24,6.79,9.96,4.46,18.93,42701.5,8540.3,FALSE,C3,282,309.845456,5169.336152,50.6268984,5288.563694,11885.63799,,284.9915424,4754.683519,45.2977512,4731.872779,10634.5182,,4113.957107,45647.81335,532.91472,55669.09152,125111.9789,,652.4562815,5017.922529,111.9120912,11690.50922,26273.51556,,953.6737723,17765.86503,293.103096,30618.00034,68811.58838,,1015.054729,40157.03135,106.582944,11133.8183,25022.39578,,1059179.755,8171557.722,185454.3226,19372843.85,43538968.65,,45.88644465,509.1486874,7.72726344,807.201827,1814.123694,,20.30109458,803.140627,2.13165888,222.6763661,500.4479155,1548.697662
other_ship,1996,0,27.19,19.79,0.24,7.16,9.97,4.23,17.6,5141.6,1028.3,TRUE,SV,1443.1,20.55392118,34.40634305,7.9713816,629.504694,1739.929874,,18.57546887,31.09450254,7.1322888,563.241042,1556.779361,,3967.671699,12818.04937,578.974032,45721.91988,126373.854,,94.44754459,225.4402543,17.6209488,1391.536692,3846.160773,,256.6155825,67.46341775,46.150104,3644.50086,10073.27822,,96.45515776,347.5388187,16.781856,1325.27304,3663.01026,,154743.2339,369362.2122,29200.42944,2305975.09,6373637.852,,6.505115291,14.82150844,1.21668456,96.0822954,265.5682439,,1.929103155,6.950776374,0.33563712,26.5054608,73.2602052,108.9811826
other_ship,2018,0,21.29,16.06,0.26,4.97,9.12,6.09,17.64,20068.8,4013.8,FALSE,SV,979,155.0682809,2371.559445,33.7078924,1705.604103,5511.469194,,142.6296488,2181.327404,30.1596932,1526.066829,4931.314542,,2024.792992,23583.02714,354.81992,17953.7274,58015.4652,,320.9599745,3324.525521,74.5121832,3770.282754,12183.24769,,659.8532118,12945.38274,195.150956,9874.55007,31908.50586,,529.9938921,15821.88821,70.963984,3590.74548,11603.09304,,525862.1029,5419950.949,123477.3322,6247897.135,20189381.89,,22.58422952,263.0414566,5.14488884,260.3290473,841.2242454,,10.59987784,316.4377641,1.41927968,71.8149096,232.0618608,632.333692
general_cargo_ship,2002,0,23.67,17.84,0.26,5.57,8.94,5.44,16.53,29412.5,5882.5,TRUE,SV,1698.4,108.5880734,414.9449437,49.401235,2801.452388,8972.6949,,99.87780011,381.6605899,44.201105,2506.562663,8028.2007,,20515.11306,126807.5485,3172.0793,179882.7323,576141.462,,514.2206603,2552.325998,109.20273,6192.684225,19834.3782,,1131.125764,770.7955611,286.00715,16218.93488,51947.181,,544.3920791,3620.403393,104.0026,5897.7945,18889.884,,842501.1816,4181741.1,180964.524,10262162.43,32868398.16,,35.0830451,169.341449,7.5401885,427.5901013,1369.51659,,10.88784158,72.40806786,2.080052,117.95589,377.79768,581.1295314
oil_tanker,2006,0,22.34,15.21,0.2,6.93,12.09,4.37,21.47,9849.9,1970,TRUE,C3,1231.7,50.64970474,90.41367584,17.9664,855.98667,1878.72399,,46.5868942,83.16124195,16.0752,765.88281,1680.96357,,5493.060555,13412.39798,1153.632,54963.3546,120633.8562,,148.1079115,253.8927452,39.7152,1892.18106,4152.96882,,444.9744878,873.7456069,104.016,4955.7123,10876.8231,,267.3364512,728.1213391,37.824,1802.0772,3955.2084,,242660.5932,415978.8868,65813.76,3135614.328,6882062.616,,13.05727509,31.88192962,2.74224,130.650597,286.752609,,5.346729024,14.56242678,0.75648,36.041544,79.104168,135.8113478
container_ship,2014,0,19.96,12.13,0.22,7.61,10.91,3.98,18.25,13276.2,2655.2,FALSE,C3,313.4,116.6873344,1428.526127,14.4283568,1842.793766,2937.330931,,107.3273878,1313.938469,12.9095824,1648.815475,2628.138202,,6551.962627,50943.56612,797.35656,101838.6029,162326.183,,250.2225727,1386.683556,31.8942624,4073.544115,6493.047322,,686.3960848,4909.528346,83.532592,10668.80602,17005.60013,,311.9982203,11097.24088,30.375488,3879.565824,6183.854592,,409965.6615,2258178.489,52853.34912,6750444.534,10759906.99,,18.09589678,140.7012779,2.20222288,281.2685222,448.3294579,,6.239964407,221.9448175,0.60750976,77.59131648,123.6770918,430.0607
bulk_carrier,2017,0,21.11,14.52,0.26,6.33,8.91,4.78,15.43,13744.4,2748.9,FALSE,C3,1002.9,131.2430293,2094.329019,23.0852622,1487.745914,3412.649394,,120.7155136,1926.334713,20.6552346,1331.141081,3053.423142,,1806.879495,19636.84024,243.00276,15660.4833,35922.6252,,278.6764145,2541.124038,51.0305796,3288.701493,7543.751292,,349.6786594,8087.108823,133.651518,8613.265815,19757.44386,,361.2382845,15105.26173,48.600552,3132.09666,7184.52504,,456584.5494,4146394.344,84564.96048,5449848.188,12501073.57,,20.15365591,219.026295,3.52354002,227.0770079,520.8780654,,7.224765689,302.1052345,0.97201104,62.6419332,143.6905008,516.6344453
cruise_ship,1993,0,19.18,12.11,0.25,6.82,9.56,4.44,18.3,15195.4,3039.1,TRUE,SV,1965,46.58777736,99.640583,115.4858,3150.452624,5594.132152,,42.10339238,90.04951084,103.3294,2818.826032,5005.276136,,10366.07834,37121.00151,8387.916,228822.3485,406310.651,,230.2092612,652.8737546,255.2844,6964.158432,12365.97634,,381.2810423,195.3736922,668.602,18239.46256,32387.08088,,254.5484232,1006.470535,243.128,6632.53184,11777.12032,,377175.772,1069670.965,423042.72,11540605.4,20492189.36,,15.7061793,42.92300813,17.62678,480.8585584,853.8412232,,5.090968463,20.12941071,4.86256,132.6506368,235.5424064,398.2759824
general_cargo_ship,1990,0,25.64,18.78,0.21,6.65,11.03,4.55,18.07,24777.3,4955.5,TRUE,SV,740,119.4980229,182.003059,33.6131565,2817.573413,7956.996795,,107.9955394,164.484048,30.0749295,2520.986738,7119.418185,,19369.61417,64583.59741,2441.37663,204644.8058,577929.2409,,493.5180776,1160.30567,74.302767,6228.320175,17589.15081,,1822.409935,347.223642,194.602485,16312.26713,46066.82355,,461.5193992,1736.11821,70.76454,5931.7335,16751.5722,,808581.9875,1901049.44,123130.2996,10321216.29,29147735.63,,34.31810917,76.28398195,5.13042915,430.0506788,1214.488985,,9.230387985,34.7223642,1.4152908,118.63467,335.031444,499.034157
bulk_carrier,2019,0,20.21,14.53,0.23,5.45,10.4,5.56,15.82,7024,1404.8,TRUE,C3,414.7,64.37182015,254.8246294,10.4362592,654.60168,1745.204112,,59.20830517,234.3841511,9.3377056,585.69624,1561.498416,,1276.879884,7647.730173,109.85536,6890.544,18370.5696,,189.5721417,726.3681837,23.0696256,1447.01424,3857.819616,,545.2671825,2431.253638,60.420448,3789.7992,10103.81328,,275.3874659,1911.101629,21.971072,1378.1088,3674.11392,,310595.7534,1190084.53,38229.66528,2397909.312,6392958.221,,14.24212178,85.30160577,1.59290272,99.912888,266.3732592,,5.507749318,38.22203259,0.43942144,27.562176,73.4822784,145.2136577
general_cargo_ship,2001,0,17.22,10.61,0.26,6.35,8.98,4.77,15.38,38133.7,7626.7,TRUE,C3,1160.8,280.4771566,1121.213971,64.0490266,4140.726098,6918.599039,,257.978989,1031.277021,57.3070238,3704.860193,6190.325455,,29614.6933,160398.3957,4112.621708,265878.202,444246.8856,,830.9520601,3157.473194,141.5820588,9153.184005,15293.74524,,2453.089682,10647.95691,370.810154,23972.62478,40055.04707,,1420.936904,8560.26387,134.840056,8717.3181,14565.47166,,1361435.171,5173216.679,234621.6974,15168133.49,25343920.69,,70.39558244,381.2748751,9.77590406,632.0055623,1055.996695,,28.41873807,171.2052774,2.69680112,174.346362,291.3094332,667.9766118
oil_tanker,2020,0,29.78,21.57,0.22,7.99,10.55,3.79,18.86,22475.6,4495.1,TRUE,SV,749.1,79.30562195,98.10581402,45.0948432,2251.923732,6079.348549,,72.94420842,90.2363637,40.3480176,2014.879129,5439.417123,,3015.396561,7199.08974,474.68256,23704.46034,63993.14262,,364.4181177,642.8175069,99.6833376,4977.936671,13438.55995,,990.130214,192.3643412,261.075408,13037.45319,35196.22844,,372.1643287,990.9678184,94.936512,4740.892068,12798.62852,,597064.098,1053194.768,165189.5309,8249152.198,22269613.63,,25.09945473,42.26186284,6.88289712,343.7146749,927.900568,,7.443286574,19.81935637,1.89873024,94.81784136,255.9725705,379.951785
other_ship,1994,0,27.79,21.06,0.23,6.5,10.39,4.66,19.55,38244.2,7648.8,TRUE,SV,329.3,116.0484218,226.6420603,56.8229352,4250.8206,13772.65874,,104.8779855,204.826247,50.8415736,3803.3658,12322.90519,,24749.25041,84435.27737,4127.139504,308743.812,1000329.951,,561.2418042,1485.023957,125.6085936,9396.5508,30444.82459,,1089.315599,444.3961967,328.974888,24610.014,79736.44536,,607.3759703,2289.31374,119.627232,8949.096,28995.07104,,919540.8114,2433069.177,208151.3837,15571427.04,50451423.61,,38.29109378,97.63249775,8.67297432,648.80946,2102.14265,,12.14751941,45.78627481,2.39254464,178.98192,579.9014208,819.2096797
bulk_carrier,2020,0,29.21,22.95,0.28,5.98,8.33,5.06,16.04,20675.7,4135.1,FALSE,C3,1953.3,174.3731498,3142.891349,37.3978444,2114.235279,8113.996598,,160.3859988,2890.787765,33.4612292,1891.684197,7259.891693,,2276.864937,29468.3666,393.66152,22255.1082,85410.4905,,360.9171482,3813.382083,82.6689192,4673.572722,17936.20301,,553.3560213,12136.06082,216.513836,12240.30951,46975.76978,,595.9742624,22667.97431,78.732304,4451.02164,17082.0981,,591328.0957,6222358.948,136994.209,7744777.654,29722850.69,,25.39580122,328.6856275,5.70809204,322.6990689,1238.452112,,11.91948525,453.3594862,1.57464608,89.0204328,341.641962,897.5160123
bulk_carrier,2002,0,26.7,19.62,0.31,6.77,7.5,4.47,16.52,37863.6,7572.7,FALSE,C3,897.4,303.9768992,6922.646376,75.8254451,4383.343805,12703.27998,,279.5937254,6367.353886,67.8438193,3921.939194,11366.09261,,17017.69792,286842.7215,4868.791738,281456.8127,815684.2933,,576.9695942,6719.87702,167.6141418,9689.496831,28080.93469,,1158.881724,23791.60449,438.989419,25377.25361,73545.30513,,1383.90986,53777.29739,159.632516,9228.09222,26743.74732,,945309.2853,10943146.82,277760.5778,16056880.46,46534120.34,,40.45190488,681.839256,11.57335741,669.036686,1938.921681,,27.67819721,1075.545948,3.19265032,184.5618444,534.8749464,1825.853586
bulk_carrier,1991,0,21.2,14.79,0.24,6.17,9.86,4.91,16.71,45070.7,9014.1,TRUE,C3,105.4,310.7694759,1077.433586,69.8773032,4755.253244,11398.73508,,285.4350078,989.5993262,62.5217976,4254.700271,10198.86823,,45335.36405,218280.4816,5075.298864,345381.5514,827908.1272,,836.6596988,2783.746362,154.4656176,10511.61243,25197.20387,,3515.713035,13235.10612,404.552808,27530.41352,65992.67681,,1880.084215,10032.154,147.110112,10011.05946,23997.33702,,1370550.28,4560114.896,255971.5949,17419243.46,41755366.41,,77.33679749,372.3608215,10.66548312,725.8018109,1739.806934,,37.6016843,200.64308,2.94220224,200.2211892,479.9467404,921.3548962
